id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
36204,SIQI,small_airport,"Aerolis Airport",-30.542221069335938,-50.47083282470703,20,SA,BR,BR-RS,"Palmares Do Sul",0,SIQI,,,,,,50,2008-06-24T09:40:26+00:00
36001,SIHJ,small_airport,"Sítio Flyer Airport",-10.10805606842041,-48.32638931274414,958,SA,BR,BR-TO,Palmas,0,SIHJ,,,,,,50,2008-06-24T09:40:26+00:00
492,SSPL,small_airport,"Palmeira das Missões Airport",-27.9018001556,-53.32970047,2083,SA,BR,BR-RS,"Palmeira Da Missões",0,SSPL,,SSPL,,,,50,2010-05-31T17:30:31+00:00
42240,SWUR,small_airport,"Fazenda Vista Verde Airport",-8.491666,-44.389442,1945,SA,BR,BR-PI,"Palmeira Do Piauí",0,SWOQ,,SWOQ,,,SWUR,50,2017-09-03T16:33:51+00:00
373,SNPM,small_airport,"Palmeiras Airport",-12.50055556,-41.58388889,2395,SA,BR,BR-BA,Palmeiras,0,SNPM,,SNPM,,,,50,2010-01-01T16:57:36+00:00
539,SWGP,small_airport,"Palmeiras de Goiás Airport",-16.826900482177734,-49.87889862060547,1995,SA,BR,BR-GO,"Palmeiras De Goiás",0,SWGP,,SWGP,,,,50,2008-06-24T09:40:26+00:00
36499,SJEA,small_airport,"Cadete 56-147 Santana Airport",-12.850000381469727,-48.225276947021484,985,SA,BR,BR-TO,Palmeirópolis,0,SJEA,,,,,,50,2008-06-24T09:40:26+00:00
496,SSPT,small_airport,"Palotina Airport",-24.343299865722656,-53.82870101928711,1220,SA,BR,BR-PR,Palotina,0,SSPT,,SSPT,,,,50,2008-06-24T09:40:26+00:00
37549,SSKP,small_airport,"Copacel Airport",-24.308889389038086,-53.842220306396484,1050,SA,BR,BR-PR,Palotina,0,SSKP,,,,,,50,2008-06-24T09:40:26+00:00
36551,SJGF,small_airport,"Aeródromo Nova Era Airport",-30.212778091430664,-52.44138717651367,131,SA,BR,BR-RS,"Pântano Grande",0,SJGF,,,,,,50,2008-06-24T09:40:26+00:00
37515,SSIU,small_airport,"Sítio Enel Airport",-30.13361167907715,-52.36527633666992,32,SA,BR,BR-RS,"Pântano Grande",0,SSIU,,,,,,50,2009-08-16T13:34:35+00:00
428,SNZR,small_airport,"Paracatu Airport",-17.242599487304688,-46.88309860229492,2359,SA,BR,BR-MG,Paracatu,0,SNZR,,SNZR,,,,50,2008-06-24T09:40:26+00:00
35984,SIGS,small_airport,"Fazenda Granja Santiago Airport",-17.162221908569336,-46.65999984741211,1946,SA,BR,BR-MG,Paracatu,0,SIGS,,,,,,50,2008-06-24T09:40:26+00:00
36012,SIHV,small_airport,"Fazenda Boa Sorte Airport",-17.211111068725586,-46.614444732666016,2002,SA,BR,BR-MG,Paracatu,0,SIHV,,,,,,50,2008-06-24T09:40:26+00:00
37062,SNDO,small_airport,"Ouro Branco Airport",-16.716388702392578,-47.01777648925781,3066,SA,BR,BR-MG,Paracatu,0,SNDO,,,,,,50,2008-06-24T09:40:26+00:00
37114,SNHX,small_airport,"Fazenda Samello Airport",-17.3624992371,-47.440834045399995,2591,SA,BR,BR-MG,Paracatu,0,SNHX,,,,,,50,2010-05-31T17:18:41+00:00
37174,SNMP,small_airport,"Fazenda Marocopa Airport",-17.323055267333984,-46.538055419921875,1752,SA,BR,BR-MG,Paracatu,0,SNMP,,,,,,50,2008-06-24T09:40:26+00:00
37180,SNNB,small_airport,"Fazenda Cana Brava Airport",-17.176944732666016,-46.29750061035156,1772,SA,BR,BR-MG,Paracatu,0,SNNB,,,,,,50,2008-06-24T09:40:26+00:00
37606,SSOU,small_airport,"Fazenda Inhumas Airport",-17.036942,-46.260277,1772,SA,BR,BR-MG,Paracatu,0,,,,,,SSOU,50,2017-04-15T18:39:24+00:00
36091,SILN,small_airport,"Fazenda Rio Capim Airport",-3.5586109161376953,-48.65638732910156,325,SA,BR,BR-PA,Paragominas,0,SILN,,,,,,50,2008-06-24T09:40:26+00:00
37033,SNAJ,small_airport,"Fazenda Jaguaré Airport",-3.421667099,-48.3355560303,436,SA,BR,BR-PA,Paragominas,0,SNAJ,,,,,,50,2010-05-31T17:15:19+00:00
37068,SNEB,small_airport,"Paragominas Airport",-3.025278091430664,-47.31694412231445,508,SA,BR,BR-PA,Paragominas,0,SNEB,,,,,,50,2008-06-24T09:40:26+00:00
37100,SNGW,small_airport,"Fazenda Cauaxi Airport",-3.7633330821990967,-48.17388916015625,754,SA,BR,BR-PA,Paragominas,0,SNGW,,,,,,50,2008-06-24T09:40:26+00:00
37221,SNQA,small_airport,"Fazenda Tracajá Airport",-2.6405560970306396,-47.862220764160156,138,SA,BR,BR-PA,Paragominas,0,SNQA,,,,,,50,2008-06-24T09:40:26+00:00
37222,SNQB,small_airport,"Fazenda Val Paraíso Airport",-3.168333053588867,-48.071388244628906,256,SA,BR,BR-PA,Paragominas,0,SNQB,,,,,,50,2008-06-24T09:40:26+00:00
37379,SNZT,small_airport,"Fazenda Recreio Airport",-3.5063889026641846,-48.33333206176758,499,SA,BR,BR-PA,Paragominas,0,SNZT,,,,,,50,2008-06-24T09:40:26+00:00
30244,SNPU,small_airport,"Paraguaçu Airport",-21.559200286865234,-45.75170135498047,2838,SA,BR,BR-MG,Paraguaçu,0,SNPU,0,,,,,50,2008-06-24T09:40:26+00:00
35762,SDUQ,small_airport,"Paraguaçu Paulista Airport",-22.42690086364746,-50.60689926147461,1525,SA,BR,BR-SP,"Paraguaçu Paulista",0,SDUQ,,,,,SDSS,50,2008-06-25T09:50:01+00:00
584,SWTO,small_airport,"Paraíso do Tocantins Airport",-10.174200058,-48.932800293,1083,SA,BR,BR-TO,"Paraíso Do Tocantins",0,SWTO,,SWTO,,,,50,2014-02-02T17:00:40+00:00
133,SNBZ,small_airport,"Paramirim Airport",-13.446110725402832,-42.249168395996094,1788,SA,BR,BR-BA,Paramirim,0,SNBZ,,SB05,,,,50,2009-08-16T13:34:24+00:00
38025,SWPN,small_airport,"Paranã Airport",-12.627595,-47.847759,886,SA,BR,BR-TO,Paranã,0,,,,,,SWPN,50,2018-07-13T14:00:14+00:00
494,SSPN,small_airport,"Paranaíba Airport",-19.651199340820312,-51.19940185546875,1446,SA,BR,BR-MS,Paranaíba,0,SSPN,PBB,SSPN,,,,50,2008-06-24T09:40:26+00:00
37776,SSZX,small_airport,"Fazenda Lapa do Lobo Airport",-19.5272216796875,-50.970279693603516,1447,SA,BR,BR-MS,Paranaíba,0,SSZX,,,,,,50,2009-08-16T13:34:39+00:00
36233,SIRR,small_airport,"Lagoa dos Coqueiros Airport",-9.235555648803711,-56.98777770996094,1280,SA,BR,BR-MT,Paranaíta,0,SIRR,,,,,,50,2008-06-24T09:40:26+00:00
36733,SJNS,small_airport,"Ilha dos Macacos Airport",-9.225556373596191,-57.022499084472656,1266,SA,BR,BR-MT,Paranaíta,0,SJNS,,,,,,50,2008-06-24T09:40:26+00:00
196,SDPP,small_airport,"Fazenda Fortaleza Airport",-23.292999267578125,-48.81439971923828,1952,SA,BR,BR-SP,Paranapanema,0,SDPP,,SDPP,,,,50,2008-06-24T09:40:26+00:00
37460,SSFG,small_airport,"Fazenda Guanabara Airport",-22.65833282470703,-52.13055419921875,925,SA,BR,BR-PR,Paranapoema,0,SSFG,,,,,,50,2008-06-24T09:40:26+00:00
36593,SJHZ,small_airport,"Fazenda Dois Netos Airport",-13.245555877685547,-54.03388977050781,1165,SA,BR,BR-MT,Paranatinga,0,SJHZ,,,,,,50,2008-06-24T09:40:26+00:00
36760,SJOU,small_airport,"Marfrig Frigorífico Airport",-14.453332901000977,-54.03361129760742,1628,SA,BR,BR-MT,Paranatinga,0,SJOU,,,,,,50,2008-06-24T09:40:26+00:00
36834,SJRT,small_airport,"Fazenda Arrendamento Airport",-14.369443893432617,-54.002498626708984,1499,SA,BR,BR-MT,Paranatinga,0,SJRT,,,,,,50,2008-06-24T09:40:26+00:00
38070,SWSP,small_airport,"Sopave Norte Airport",-13.7252779006958,-54.73833465576172,1690,SA,BR,BR-MT,Paranatinga,0,SWSP,,,,,,50,2008-06-24T09:40:26+00:00
490,SSPI,small_airport,"Paranavaí Airport",-23.08989906311035,-52.48849868774414,1526,SA,BR,BR-PR,Paranavaí,0,SSPI,PVI,SSPI,,,,50,2008-06-24T09:40:26+00:00
462,SSHX,small_airport,"Fazenda Jatobá Airport",-23.923799514770508,-55.30189895629883,1335,SA,BR,BR-MS,Paranhos,0,SSHX,,SSHX,,,,50,2008-06-24T09:40:26+00:00
36362,SIXQ,small_airport,"Fazenda São João Airport",-23.84722137451172,-55.43583297729492,1500,SA,BR,BR-MS,Paranhos,0,SIXQ,,,,,,50,2008-06-24T09:40:26+00:00
37307,SNVY,small_airport,"Fazenda Ouro Verde Airport",-23.976943969726562,-55.36527633666992,1299,SA,BR,BR-MS,Paranhos,0,SNVY,,,,,,50,2008-06-24T09:40:26+00:00
42733,SWZT,small_airport,"Fazenda do Brejo Airport",-19.254999,-44.473331,2451,SA,BR,BR-MG,Paraopeba,0,SWZT,,,,,"Fazenda Do Brejo - Ageo Agropecuária Ltda",50,2017-07-01T11:26:17+00:00
36136,SINK,small_airport,"Fazenda Negrinha Airport",-21.87583351135254,-50.871665954589844,1582,SA,BR,BR-SP,Parapuã,0,SINK,,,,,,50,2008-06-24T09:40:26+00:00
180,SDLJ,small_airport,"Igarapé Bahia Airport",-6.0477800369262695,-50.5797004699707,2257,SA,BR,BR-PA,Parauapebas,0,SDLJ,,SDLJ,,,,50,2008-06-24T09:40:26+00:00
37223,SNQE,small_airport,"Fazenda Serra Grande Airport",-6.068889141082764,-49.84000015258789,682,SA,BR,BR-PA,Parauapebas,0,SNQE,,,,,,50,2008-06-24T09:40:26+00:00
36189,SIPR,small_airport,"Fazenda São José Airport",-17.001110076904297,-50.74277877807617,2451,SA,BR,BR-GO,Paraúna,0,SIPR,,,,,,50,2008-06-24T09:40:26+00:00
36467,SJCP,small_airport,"Fazenda São Roberto Airport",-17.072778701782227,-50.84749984741211,2497,SA,BR,BR-GO,Paraúna,0,SJCP,,,,,,50,2008-06-24T09:40:26+00:00
36832,SJRR,small_airport,"Fazenda Barreiro Airport",-17.054166793823242,-50.9283332824707,2461,SA,BR,BR-GO,Paraúna,0,SJRR,,,,,,50,2008-06-24T09:40:26+00:00
36078,SIKZ,small_airport,"Fazenda Olho D`Água Airport",-5.6666669845581055,-43.53499984741211,390,SA,BR,BR-MA,Parnarama,0,SIKZ,,,,,,50,2009-08-16T13:34:03+00:00
37124,SNIR,small_airport,"Fazenda Mata Escura Airport",-5.7427778244018555,-43.5988883972168,712,SA,BR,BR-MA,Parnarama,0,SNIR,,,,,,50,2008-06-24T09:40:26+00:00
37211,SNPF,small_airport,"Fazenda Canabrava Airport",-5.591111183166504,-43.317779541015625,689,SA,BR,BR-MA,Parnarama,0,SNPF,,,,,,50,2008-06-24T09:40:26+00:00
37218,SNPT,small_airport,"Passa Tempo Airport",-20.650556564331055,-44.50055694580078,3143,SA,BR,BR-MG,"Passa Tempo",0,SNPT,,,,,,50,2008-06-24T09:40:26+00:00
30246,SSAQ,small_airport,"Aeroclube Airport",-28.250600814819336,-52.516700744628906,1969,SA,BR,BR-RS,"Passo Fundo",0,SSAQ,0,,,,,50,2008-06-24T09:40:26+00:00
37427,SSCX,small_airport,"Fazenda Coxilha Airport",-28.1172218323,-52.3172225952,2133,SA,BR,BR-RS,"Passo Fundo",0,SSCX,,,,,,50,2010-05-31T17:24:10+00:00
30247,SNPB,small_airport,"Pastos Bons Airport",-6.666940212249756,-44.083900451660156,197,SA,BR,BR-MA,"Pastos Bons",0,SNPB,0,,,,,50,2008-06-24T09:40:26+00:00
404,SNTS,small_airport,"Patos Airport",-7.038990020751953,-37.2515983581543,820,SA,BR,BR-PB,Patos,0,SNTS,,SNTS,,,,50,2008-06-24T09:40:26+00:00
32339,SNPJ,small_airport,"Patrocínio Airport",-18.909400939941406,-46.98270034790039,3229,SA,BR,BR-MG,Patrocínio,0,SNPJ,0,,,,,50,2008-06-24T09:40:26+00:00
37740,SSYD,small_airport,"Fazenda Andorinha I Airport",-7.548056125640869,-49.20805740356445,643,SA,BR,BR-TO,"Pau D`Arco",0,SSYD,,,,,,50,2009-08-16T13:34:38+00:00
38100,SWUI,small_airport,"Pauini Airport",-7.722499847412109,-67.02833557128906,397,SA,BR,BR-AM,Pauini,0,SWUI,,,,,,50,2008-06-24T09:40:26+00:00
30252,SNLT,small_airport,"Paulistana Airport",-8.166388511657715,-41.15388870239258,1181,SA,BR,BR-PI,Paulistana,0,SNLT,,,,,,50,2008-09-09T08:34:02+00:00
37109,SNHO,small_airport,"Nacional de Grafite II Airport",-15.836111068725586,-41.07638931274414,1968,SA,BR,BR-MG,"Pedra Azul",0,SNHO,,,,,,50,2008-06-24T09:40:26+00:00
37220,SNPZ,small_airport,"Pedra Azul Airport",-16.067222595214844,-41.16722106933594,2625,SA,BR,BR-MG,"Pedra Azul",0,SNPZ,,,,,,50,2008-06-24T09:40:26+00:00
36236,SIRU,small_airport,"Fazenda Bahia Airport",-16.921388626098633,-54.07416534423828,6234,SA,BR,BR-MT,"Pedra Preta",0,SIRU,,,,,,50,2008-06-24T09:40:26+00:00
37194,SNNV,small_airport,"Fazenda Estrela do Sul Airport",-16.570556640625,-54.170833587646484,1099,SA,BR,BR-MT,"Pedra Preta",0,SNNV,,,,,,50,2008-06-24T09:40:26+00:00
37318,SNWK,small_airport,"Fazenda Santa Terezinha Airport",-16.6744441986084,-54.266387939453125,722,SA,BR,BR-MT,"Pedra Preta",0,SNWK,,,,,,50,2008-06-24T09:40:26+00:00
37321,SNWN,small_airport,"Fazenda Aliança Airport",-16.66805648803711,-54.385833740234375,942,SA,BR,BR-MT,"Pedra Preta",0,SNWN,,,,,,50,2008-06-24T09:40:26+00:00
37582,SSNK,small_airport,"Sementes Petrovina Airport",-16.842777252197266,-54.07583236694336,2362,SA,BR,BR-MT,"Pedra Preta",0,SSNK,,,,,,50,2008-06-24T09:40:26+00:00
37861,SWEX,small_airport,"Fazenda Santa Escolastica Airport",-16.84666633605957,-54.45888900756836,1145,SA,BR,BR-MT,"Pedra Preta",0,SWEX,,,,,,50,2008-06-24T09:40:26+00:00
37911,SWIL,small_airport,"Fazenda Tarumã Airport",-17.015832901,-54.3497238159,1499,SA,BR,BR-MT,"Pedra Preta",0,SWIL,,,,,,50,2010-05-31T17:35:56+00:00
36893,SJUH,small_airport,"Fazenda Lagoinha Airport",-19.238611221313477,-47.497779846191406,3346,SA,BR,BR-MG,Pedrinópolis,0,SJUH,,,,,,50,2008-06-24T09:40:26+00:00
38015,SWPA,small_airport,"Pedro Afonso Airport",-8.997618,-48.155375,630,SA,BR,BR-TO,"Pedro Afonso",0,SWPA,,,,,,50,2012-11-03T11:25:31+00:00
514,SSZJ,small_airport,"Fazenda Torrão de Ouro Airport",-18.180700302124023,-54.501800537109375,899,SA,BR,BR-MS,"Pedro Gomes",0,SSZJ,,SSZJ,,,,50,2008-06-24T09:40:26+00:00
36456,SJCD,small_airport,"Fazenda Pingo D`Água Airport",-17.721111297607422,-53.9375,1303,SA,BR,BR-MS,"Pedro Gomes",0,SJCD,,,,,,50,2009-08-16T13:34:07+00:00
37439,SSDU,small_airport,"Fazenda Modelo Airport",-17.991666793823242,-54.223609924316406,1309,SA,BR,BR-MS,"Pedro Gomes",0,SSDU,,,,,,50,2008-06-24T09:40:26+00:00
37443,SSED,small_airport,"Fazenda Escalada Airport",-17.956666946411133,-54.419166564941406,1132,SA,BR,BR-MS,"Pedro Gomes",0,SSED,,,,,,50,2008-06-24T09:40:26+00:00
36984,SJYC,closed,"AHE Peixe Angical Airport",-12.203100204467773,-48.46969985961914,808,SA,BR,BR-TO,Peixe,0,,,,,,,50,2008-09-04T15:51:57+00:00
35776,SDVU,small_airport,"Aldeia Kremoro Airport",-7.20972204208374,-52.905277252197266,3281,SA,BR,BR-MT,"Peixoto De Azevedo",0,SDVU,,,,,,50,2008-06-24T09:40:26+00:00
35788,SDWM,small_airport,"Aldeia de Metuktire Airport",-10.063611,-52.996666,2953,SA,BR,BR-MT,"Peixoto De Azevedo",0,,,,,,SDWM,50,2017-07-06T00:07:21+00:00
36223,SIRC,small_airport,"Fazenda Jarinã Airport",-10.325278282165527,-53.58527755737305,1083,SA,BR,BR-MT,"Peixoto De Azevedo",0,SIRC,,,,,,50,2009-08-16T13:34:05+00:00
36288,SIUF,small_airport,"Fazenda São Francisco Airport",-10.156944274902344,-53.70166778564453,1231,SA,BR,BR-MT,"Peixoto De Azevedo",0,SIUF,,,,,,50,2008-06-24T09:40:26+00:00
37804,SWBU,small_airport,"Fazenda Fartura Baixão Novo Airport",-10.215556144714355,-55.08305740356445,1214,SA,BR,BR-MT,"Peixoto De Azevedo",0,SWBU,,,,,,50,2008-06-24T09:40:26+00:00
37445,SSEG,small_airport,"Estância da Gruta Airport",-31.9424991607666,-52.47944259643555,33,SA,BR,BR-RS,Pelotas,0,SSEG,,,,,,50,2008-06-24T09:40:26+00:00
37611,SSPP,small_airport,"Fazenda Palma Airport",-31.656944274900003,-52.2077789307,39,SA,BR,BR-RS,Pelotas,0,SSPP,,,,,,50,2010-05-31T17:30:53+00:00
35755,SDUE,small_airport,"Fazenda Figueira Airport",-21.511943817138672,-50.12111282348633,1526,SA,BR,BR-SP,Penápolis,0,SDUE,,,,,,50,2008-06-24T09:40:26+00:00
36466,SJCO,small_airport,"Fazenda Aparecida Airport",-21.498055,-50.101112,1510,SA,BR,BR-SP,Penápolis,0,SNAF,,SNAF,,,SJCO,50,2018-07-28T20:17:51+00:00
370,SNPE,small_airport,"Penedo Airport",-10.265899658203125,-36.55149841308594,197,SA,BR,BR-AL,Penedo,0,SNPE,,SNPE,,,,50,2008-06-24T09:40:26+00:00
36191,SIPU,small_airport,"Fazenda Lagoa da Capa Airport",-19.448333740234375,-47.36277770996094,3567,SA,BR,BR-MG,Perdizes,0,SIPU,,,,,,50,2008-06-24T09:40:26+00:00
36921,SJVL,small_airport,"Fazenda Cachoeirinha Airport",-19.370277404785156,-47.12888717651367,3281,SA,BR,BR-MG,Perdizes,0,SJVL,,,,,,50,2008-06-24T09:40:26+00:00
37111,SNHR,small_airport,"Fazenda Água Santa Airport",-19.363056182861328,-47.35944366455078,3548,SA,BR,BR-MG,Perdizes,0,SNHR,,,,,,50,2008-06-24T09:40:26+00:00
162,SDFA,small_airport,"Fazenda Bonança Airport",-20.676399,-51.0308,1200,SA,BR,BR-SP,"Pereira Barreto",0,,,,,,SDFA,50,2017-06-09T23:29:07+00:00
175,SDJQ,small_airport,"Fazenda São Joaquim O.B. Airport",-20.828399658203125,-51.007999420166016,1276,SA,BR,BR-SP,"Pereira Barreto",0,SDJQ,,SDJQ,,,,50,2008-06-24T09:40:26+00:00
37333,SNXI,small_airport,"Estância Turística de Pereira Barreto Airport",-20.62472152709961,-51.084999084472656,1289,SA,BR,BR-SP,"Pereira Barreto",0,SNXI,,,,,,50,2008-06-24T09:40:26+00:00
37577,SSMW,small_airport,"Ica Airport",-24.315277099609375,-47.01388931274414,49,SA,BR,BR-SP,Peruibe,0,SSMW,,,,,,50,2008-06-24T09:40:26+00:00
37216,SNPQ,small_airport,"Pesqueira Airport",-8.37416744232,-36.6377792358,2067,SA,BR,BR-PE,Pesqueira,0,SNPQ,,,,,,50,2010-05-31T17:19:46+00:00
36877,SJTQ,small_airport,"Fazenda Santa tereza Airport",-22.36888885498047,-43.25138854980469,2087,SA,BR,BR-RJ,Petrópolis,0,SJTQ,,,,,,50,2008-06-24T09:40:26+00:00
30255,SNPI,small_airport,"Piatã Airport",-13.00059986114502,-41.775001525878906,4118,SA,BR,BR-BA,Piatã,0,SNPI,0,,,,,50,2008-06-24T09:40:26+00:00
37219,SNPW,small_airport,"Piaus Airport",-8.833610534667969,-50.00055694580078,591,SA,BR,BR-PA,Piaus,0,SNPW,,,,,,50,2008-06-24T09:40:26+00:00
36000,SIHI,small_airport,"Fazenda Itaipavas Airport",-6.61638879776001,-48.99583435058594,633,SA,BR,BR-PA,Piçarras,0,SIHI,,,,,,50,2008-06-24T09:40:26+00:00
371,SNPH,closed,"Fazenda Do Cantagalo Airport",-15.395899772644043,-44.145198822021484,1576,SA,BR,BR-MG,"Piedras do Maria Da Cruz",0,SNPH,,SNPH,,,,50,2008-08-06T22:04:44+00:00
37348,SNYD,small_airport,"Pilão Arcado Airport",-10.066944122314453,-42.450557708740234,1312,SA,BR,BR-BA,"Pilão Arcado",0,SNYD,,,,,,50,2008-06-24T09:40:26+00:00
572,SWPM,small_airport,"Pimenta Bueno Airport",-11.641599655151367,-61.179100036621094,682,SA,BR,BR-RO,"Pimenta Bueno",0,SWPM,PBQ,SWPM,,,,50,2008-06-24T09:40:26+00:00
36381,SIYN,small_airport,"Eletro Primavera LTDA Airport",-11.900833129899999,-61.230556488,749,SA,BR,BR-RO,"Pimenta Bueno",0,SIYN,,,,,,50,2010-01-01T17:24:28+00:00
36766,SJPA,small_airport,"EMAL - Pimenta Bueno Airport",-11.686111450195312,-60.629722595214844,1001,SA,BR,BR-RO,"Pimenta Bueno",0,SJPA,,,,,,50,2008-06-24T09:40:26+00:00
450,SSFA,small_airport,"Foz do Areia Airport",-25.98150062561035,-51.64070129394531,3645,SA,BR,BR-PR,Pinhão,0,SSFA,,SSFA,,,,50,2008-06-24T09:40:26+00:00
423,SNYE,small_airport,"Pinheiro Airport",-2.4836111068725586,-45.067222595214844,125,SA,BR,BR-MA,Pinheiro,0,SNYE,PHI,SNYE,,,,50,2008-09-15T11:37:27+00:00
35728,SDSO,small_airport,"Fazenda São Geraldo Airport",-22.003889083862305,-51.81111145019531,1476,SA,BR,BR-SP,Piquerobi,0,SDSO,,,,,,50,2008-06-24T09:40:26+00:00
36937,SJWB,small_airport,"Pouso Alto Airport",-17.457778930664062,-48.983055114746094,2428,SA,BR,BR-GO,Piracanjuba,0,SJWB,,,,,,50,2008-06-24T09:40:26+00:00
35870,SIBN,small_airport,"Fazenda Canaã Airport",-23.071388244628906,-49.432498931884766,2021,SA,BR,BR-SP,Piraju,0,SIBN,,,,,,50,2008-06-24T09:40:26+00:00
35828,SDZA,small_airport,"Fazenda Santa Maria Airport",-22.005556106567383,-49.411109924316406,1804,SA,BR,BR-SP,Pirajuí,0,SDZA,,,,,,50,2008-06-24T09:40:26+00:00
36780,SJPO,small_airport,"Xingó Airport",-9.587778091430664,-37.7783317565918,791,SA,BR,BR-AL,Piranhas,0,SJPO,,,,,,50,2008-06-24T09:40:26+00:00
375,SNPX,small_airport,"Pirapora Airport",-17.3169002532959,-44.86029815673828,1808,SA,BR,BR-MG,Pirapora,0,SNPX,PIV,SNPX,,,,50,2008-06-24T09:40:26+00:00
35451,SDCE,small_airport,"Fazenda Marambaia Airport",-17.438334,-44.936943,1766,SA,BR,BR-MG,Pirapora,0,,,,,,SDCE,50,2017-04-07T01:47:01+00:00
37301,SNVQ,small_airport,"Fazenda Santa Mônica Airport",-6.5230560302734375,-48.26583480834961,600,SA,BR,BR-TO,Piraquê,0,SNVQ,,,,,,50,2008-06-24T09:40:26+00:00
134,SB06,small_airport,"Pirenopolis Centeral Airport",-15.8489,-48.982601,2625,SA,BR,BR-GO,Pirenópolis,0,SNMH,,SNMH,,,,50,2018-03-11T00:29:21+00:00
573,SWPR,small_airport,"Pires do Rio Airport",-17.31909942626953,-48.334800720214844,2428,SA,BR,BR-GO,"Pires Do Rio",0,SWPR,,SWPR,,,,50,2008-06-24T09:40:26+00:00
403,SNTR,small_airport,"Piritiba Airport",-11.7381000519,-40.569499969499994,1896,SA,BR,BR-BA,Piritiba,0,SNTR,,SNTR,,,,50,2010-05-31T17:20:42+00:00
30266,SSVY,small_airport,"Fazenda Três Barras Airport",-20.93779945373535,-48.173301696777344,1575,SA,BR,BR-SP,Pitangueiras,0,SSVY,0,,,,,50,2008-06-24T09:40:26+00:00
35998,SIHG,small_airport,"Fazenda Ponderosa Airport",-10.071666717529297,-49.99555587768555,656,SA,BR,BR-TO,Pium,0,SIHG,,,,,,50,2008-06-24T09:40:26+00:00
36635,SJJT,small_airport,"Fazenda Vale Verde Airport",-9.961111068725586,-49.75194549560547,581,SA,BR,BR-TO,Pium,0,SJJT,,,,,,50,2008-06-24T09:40:26+00:00
37795,SWBF,small_airport,"Fazenda Boa Fortuna Airport",-10.005000114440918,-49.491943359375,741,SA,BR,BR-TO,Pium,0,SWBF,,,,,,50,2008-06-24T09:40:26+00:00
36184,SIPL,small_airport,"Fazenda Entre Serras Airport",-14.622221946716309,-54.47666549682617,1824,SA,BR,BR-MT,"Planalto Da Serra",0,SIPL,,,,,,50,2008-06-24T09:40:26+00:00
38056,SWRR,small_airport,"Fazenda Serra Azul Airport",-14.667778015136719,-54.567501068115234,1542,SA,BR,BR-MT,"Planalto Da Serra",0,SWRR,,,,,,50,2008-06-24T09:40:26+00:00
427,SNZP,small_airport,"Poções Airport",-14.522600173950195,-40.345001220703125,2772,SA,BR,BR-BA,Poções,0,SNZP,,SNZP,,,,50,2008-06-24T09:40:26+00:00
234,SIPK,small_airport,"SESC Pantanal Airport",-16.497400283813477,-56.42219924926758,348,SA,BR,BR-MT,Poconé,0,SIPK,,SIPK,,,,50,2008-06-24T09:40:26+00:00
244,SIYY,small_airport,"Ilha do Caracará Airport",-17.458599090576172,-56.840599060058594,610,SA,BR,BR-MT,Poconé,0,SIYY,,SIYY,,,,50,2008-06-24T09:40:26+00:00
600,SWYK,small_airport,"Fazenda Ilha Camargo Airport",-17.062599182128906,-56.58369827270508,358,SA,BR,BR-MT,Poconé,0,SWYK,,SWYK,,,,50,2008-06-24T09:40:26+00:00
35845,SIAI,small_airport,"Fazenda Gaivota Airport",-16.23611068725586,-56.918888092041016,541,SA,BR,BR-MT,Poconé,0,SIAI,,,,,,50,2008-06-24T09:40:26+00:00
36800,SJQI,small_airport,"Porto Jofre Airport",-17.36138916015625,-56.77916717529297,361,SA,BR,BR-MT,Poconé,0,SJQI,,,,,,50,2009-08-16T13:34:16+00:00
36970,SJXN,small_airport,"Parque Fazenda Bom Futuro Airport",-17.191389083862305,-57.03388977050781,361,SA,BR,BR-MT,Poconé,0,SJXN,,,,,,50,2008-06-24T09:40:26+00:00
37232,SNQR,small_airport,"Fazenda Bahia - Don Bosco Airport",-16.7277774810791,-57.233333587646484,3,SA,BR,BR-MT,Poconé,0,SNQR,,,,,,50,2008-06-24T09:40:26+00:00
37820,SWCR,small_airport,"Porto Caracará Airport",-17.83388900756836,-57.16722106933594,328,SA,BR,BR-MT,Poconé,0,SWCR,,,,,,50,2008-06-24T09:40:26+00:00
37821,SWCT,small_airport,"Complexo Turístico S. R. Pantanal Hotéis LTDA Airport",-17.36805534362793,-56.78472137451172,334,SA,BR,BR-MT,Poconé,0,SWCT,,,,,,50,2008-06-24T09:40:26+00:00
38023,SWPK,small_airport,"Poconé Airport",-16.272777557373047,-56.65083312988281,591,SA,BR,BR-MT,Poconé,0,SWPK,,,,,,50,2008-06-24T09:40:26+00:00
35601,SDKP,small_airport,"Fazenda Jamaica Airport",-22.189722061157227,-50.27888870239258,1611,SA,BR,BR-SP,Pompéia,0,SDKP,,,,,,50,2008-06-24T09:40:26+00:00
37262,SNTA,small_airport,"Fazenda São Miguel Airport",-21.868610382080078,-50.116390228271484,1444,SA,BR,BR-SP,Pompéia,0,SNTA,,,,,,50,2008-06-24T09:40:26+00:00
30277,SNPO,small_airport,"Pompeu Airport",-19.20330047607422,-45.02330017089844,2313,SA,BR,BR-MG,Pompeu,0,SNPO,0,,,,,50,2008-06-24T09:40:26+00:00
