Time,CPU (%),RAM (%),TCP Out (MB)
2019.6779090563166,0.11,12.89,0
2019.677910958904,0.21,12.89,0
2019.6779128614917,0.13,12.89,0
2019.677914764079,0.24,12.9,0
2019.6779166666668,0.1,12.89,0
2019.6779185692542,0.08,12.89,0
2019.6779204718416,0.21,12.87,0
2019.6779223744293,0.15,12.86,0
2019.6779242770167,0.28,12.89,0
2019.6779261796044,0.09,12.88,0
2019.6779280821918,0.27,12.89,0
2019.6779299847792,0.19,12.88,0
2019.6779318873669,0.08,12.89,0
2019.6779337899543,0.3,12.9,0
2019.677935692542,0.07,12.89,0
2019.6779375951294,0.15,12.89,0
2019.6779394977168,0.12,12.9,0
2019.6779414003045,0.06,12.9,0
2019.677943302892,0.24,12.9,0
2019.6779452054795,0.09,12.89,0
2019.677947108067,0.08,12.89,0
2019.6779490106544,0.14,12.89,0
2019.677950913242,0.12,12.89,0
2019.6779528158295,0.33,12.9,0
2019.6779547184171,0.11,12.89,0
2019.6779566210046,0.1,12.89,0
2019.677958523592,0.24,12.88,0
2019.6779604261797,0.11,12.88,0
2019.677962328767,0.25,12.89,0.04
2019.6779642313547,0.1,12.87,0
2019.6779661339422,0.1,12.87,0
2019.6779680365296,0.22,12.88,0.01
2019.6779699391172,0.1,12.88,0
2019.6779718417047,0.27,12.89,0
2019.6779737442923,0.11,12.86,0
2019.6779756468798,0.1,12.85,0
2019.6779775494672,0.15,12.87,0
2019.6779794520548,0.1,12.87,0
2019.6779813546423,0.06,12.87,0
2019.67798325723,0.21,12.9,0
2019.6779851598174,0.28,12.89,0
2019.6779870624048,0.17,12.88,0
2019.6779889649924,0.11,12.87,0
2019.6779908675799,0.15,12.87,0
2019.6779927701675,0.27,12.89,0
2019.677994672755,0.13,12.88,0
2019.6779965753424,0.22,12.85,0
2019.67799847793,0.17,12.85,0
2019.6780003805175,0.13,12.84,0
2019.6780022831051,0.29,12.88,0
2019.6780041856925,0.11,12.88,0
2019.67800608828,0.25,12.85,0
2019.6780079908676,0.1,12.85,0
2019.678009893455,0.1,12.85,0
2019.6780117960427,0.23,12.87,0
2019.6780136986301,0.11,12.87,0.84
2019.6780156012176,0.19,12.85,1.47
2019.6780175038052,0.13,12.85,0
2019.6780194063927,0.15,12.85,0
2019.6780213089803,0.31,12.88,0
2019.6780232115677,0.07,12.88,0
2019.6780251141552,0.15,12.88,0
2019.6780270167428,0.08,12.88,0
2019.6780289193302,0.12,12.88,0
2019.678030821918,0.22,12.9,0
2019.6780327245053,0.11,12.88,0
2019.6780346270928,0.26,12.88,0
2019.6780365296804,0.2,12.87,0
2019.6780384322678,0.11,12.87,0
2019.6780403348555,0.22,12.89,0
2019.678042237443,0.29,12.89,0
2019.6780441400304,0.24,12.88,0
2019.678046042618,0.12,12.88,3.11
2019.6780479452054,0.1,12.88,0
2019.678049847793,0.11,12.88,0
2019.6780517503805,0.28,12.87,0
2019.678053652968,0.2,12.86,0
2019.6780555555556,0.11,12.85,0
2019.678057458143,0.13,12.85,0
2019.6780593607307,0.14,12.85,0
2019.678061263318,0.22,12.88,0
2019.6780631659055,0.24,12.85,0
2019.6780650684932,0.08,12.85,0
2019.6780669710806,0.17,12.85,0
2019.6780688736683,0.08,12.85,0
2019.6780707762557,0.33,12.86,2.32
2019.6780726788431,0.19,12.89,0.99
2019.6780745814308,0.28,12.89,1.71
2019.6780764840182,0.11,12.89,0.01
2019.6780783866059,0.15,12.89,1.8
2019.6780802891933,0.28,12.9,0.01
2019.6780821917807,0.21,12.88,0
2019.6780840943684,0.14,12.88,0
2019.6780859969558,0.28,12.88,0.64
2019.6780878995435,0.12,12.88,0.03
2019.678089802131,0.25,12.89,0
2019.6780917047183,0.22,12.89,0.06
2019.678093607306,0.13,12.88,0
2019.6780955098934,0.11,12.88,0
2019.678097412481,0.1,12.88,0
2019.6780993150685,0.48,12.9,0
2019.678101217656,0.24,12.86,0
2019.6781031202436,0.07,12.86,0
2019.678105022831,0.09,12.86,0.01
2019.6781069254187,0.15,12.86,0
2019.678108828006,0.28,12.88,0
2019.6781107305935,0.25,12.88,0
2019.6781126331812,0.19,12.88,0
2019.6781145357686,0.15,12.88,0
2019.6781164383563,0.17,12.88,0
2019.6781183409437,0.58,12.91,1.12
2019.678120243531,1.34,12.97,71.97
2019.6781221461188,0.7,12.96,29.07
2019.6781240487062,0.68,12.96,62.7
2019.6781259512939,0.13,12.96,0.01
2019.6781278538813,0.22,12.96,2.39
2019.6781297564687,0.43,12.99,0.02
2019.6781316590564,0.14,12.98,0.08
2019.6781335616438,0.12,12.98,0.05
2019.6781354642314,0.11,12.98,0.04
2019.6781373668189,0.13,12.98,0.04
2019.6781392694063,0.39,12.99,0.05
2019.678141171994,0.12,12.99,0.03
2019.6781430745814,0.17,12.99,0.12
2019.678144977169,0.14,12.99,0.04
2019.6781468797565,19.34,20.96,0.3
2019.678148782344,0.78,21.31,0.1
2019.6781506849316,0.21,14.22,0.03
2019.678152587519,0.12,14.22,0
2019.6781544901066,0.17,14.22,0.35
2019.678156392694,0.33,14.26,0.11
2019.6781582952815,19.87,21.16,1.53
2019.6781601978691,14.65,25.11,0.05
2019.6781621004566,5.35,25.9,2.12
2019.6781640030442,0.39,20.81,0.04
2019.6781659056317,0.14,14.24,0
2019.678167808219,0.45,14.28,0.01
2019.6781697108067,19.49,20.23,0.86
2019.6781716133942,0.15,25.37,0
2019.6781735159818,0.36,15.74,0
2019.6781754185693,18.77,23.38,0.9
2019.6781773211567,0.63,22.35,0
2019.6781792237443,0.14,14.28,0.79
2019.6781811263318,0.84,14.28,0.04
2019.6781830289194,19.47,25.73,0.03
2019.6781849315068,19.1,25.73,1.64
2019.6781868340943,0.41,25.97,0.9
2019.678188736682,0.35,15.45,0
2019.6781906392694,0.14,14.28,0
2019.678192541857,0.1,14.28,0
2019.6781944444444,0.15,14.29,0
2019.6781963470319,0.24,14.25,0
2019.6781982496195,0.32,14.33,0
2019.678200152207,0.14,14.32,0.03
2019.6782020547946,0.12,14.31,0
2019.678203957382,0.12,14.31,0
2019.6782058599695,0.25,14.32,0
2019.6782077625571,5.11,14.58,0.02
2019.6782096651445,0.15,14.39,0
2019.6782115677322,0.15,14.39,0
2019.6782134703196,0.45,14.39,0
2019.678215372907,0.21,14.4,0
2019.6782172754947,0.3,14.37,0
2019.6782191780821,0.17,14.33,0
2019.6782210806698,0.14,14.31,0
2019.6782229832572,0.15,14.31,0
2019.6782248858447,0.31,14.3,0
2019.6782267884323,0.34,14.32,0
2019.6782286910197,0.17,14.32,0
2019.6782305936074,0.15,14.32,0
2019.6782324961948,0.14,14.32,0
2019.6782343987823,0.27,14.31,0
2019.67823630137,0.31,14.33,0
2019.6782382039573,0.15,14.33,0
2019.678240106545,0.15,14.33,0
2019.6782420091324,0.2,14.33,0
2019.6782439117198,0.4,14.3,0
2019.6782458143075,0.33,14.31,0
2019.678247716895,0.16,14.33,0
2019.6782496194826,0.16,14.33,0
2019.67825152207,0.17,14.33,0
2019.6782534246574,0.26,14.32,0
2019.678255327245,0.31,14.34,0
2019.6782572298325,0.2,14.33,0
2019.6782591324202,0.17,14.33,0
2019.6782610350076,0.18,14.33,0
2019.678262937595,0.26,14.33,0
2019.6782648401827,0.21,14.32,0
2019.6782667427701,0.38,14.34,0
2019.6782686453578,0.19,14.32,0
2019.6782705479452,0.4,14.33,0
2019.6782724505326,0.35,14.32,0
2019.6782743531203,0.27,14.32,0
2019.6782762557077,0.46,14.31,0
2019.6782781582954,0.2,14.29,0
2019.6782800608828,0.17,14.29,0
2019.6782819634702,0.27,14.33,0
2019.6782838660579,0.25,14.32,0
2019.6782857686453,0.35,14.33,0
2019.678287671233,0.14,14.32,0
2019.6782895738204,0.22,14.3,0
2019.6782914764078,0.25,14.28,0
2019.6782933789955,0.14,14.27,0
2019.678295281583,0.39,14.28,0
2019.6782971841706,0.16,14.28,0
2019.678299086758,0.18,14.27,0
2019.6783009893454,0.26,14.32,0
2019.678302891933,0.14,14.32,0
2019.6783047945205,0.29,14.33,0
2019.6783066971082,0.15,14.29,0
2019.6783085996956,0.13,14.29,0
2019.678310502283,0.33,14.32,0
2019.6783124048707,0.13,14.32,0
2019.678314307458,0.51,14.33,0.83
2019.6783162100458,0.17,14.31,0.01
2019.6783181126332,0.2,14.31,0
2019.6783200152206,0.28,14.31,0
2019.6783219178083,0.19,14.31,0
2019.6783238203957,0.33,14.31,0
2019.6783257229833,0.16,14.27,0
2019.6783276255708,0.42,14.31,0
2019.6783295281582,0.26,14.32,0
2019.6783314307459,0.18,14.32,0
2019.6783333333333,0.18,14.31,0
2019.678335235921,0.33,14.32,0
2019.6783371385084,0.19,14.31,0
2019.6783390410958,0.31,14.29,0
2019.6783409436835,0.18,14.29,0
2019.6783428462709,0.13,14.3,0
2019.6783447488585,0.3,14.33,0
2019.678346651446,0.22,14.33,0
2019.6783485540334,0.26,14.31,0
2019.678350456621,0.18,14.3,0
2019.6783523592085,0.23,14.3,0
2019.6783542617961,0.27,14.32,0
2019.6783561643836,0.16,14.33,0
2019.678358066971,0.21,14.34,0
2019.6783599695586,0.14,14.32,0
2019.678361872146,0.19,14.32,0
2019.6783637747337,0.27,14.33,0
2019.6783656773212,0.17,14.32,0
2019.6783675799086,0.2,14.32,0
2019.6783694824962,0.3,14.32,0
2019.6783713850837,0.15,14.32,0
2019.6783732876713,0.25,14.31,0
2019.6783751902587,0.14,14.28,0
2019.6783770928462,0.17,14.31,0
2019.6783789954338,0.18,14.32,0
2019.6783808980213,0.15,14.32,0
2019.678382800609,0.3,14.33,0
2019.6783847031963,0.3,14.34,0
2019.6783866057838,0.21,14.34,0
2019.6783885083714,0.13,14.34,0
2019.6783904109589,0.12,14.34,0
2019.6783923135465,0.28,14.34,0
2019.678394216134,0.17,14.33,0
2019.6783961187214,0.24,14.31,0
2019.678398021309,0.12,14.3,0
2019.6783999238964,0.14,14.3,0
2019.678401826484,0.11,14.3,0
2019.6784037290715,0.24,14.33,0
2019.678405631659,1.16,14.32,0
2019.6784075342466,0.1,14.32,0
2019.678409436834,0.14,14.32,0
2019.6784113394217,0.11,14.32,0
2019.6784132420091,0.27,14.34,0
2019.6784151445966,0.25,14.33,0
2019.6784170471842,0.19,14.33,0
2019.6784189497716,0.1,14.33,0
2019.6784208523593,0.09,14.33,0.02
2019.6784227549467,0.27,14.35,0
2019.6784246575342,0.29,14.34,0
2019.6784265601218,0.12,14.34,0
2019.6784284627092,0.09,14.34,0
2019.678430365297,0.57,14.34,0
2019.6784322678843,0.2,14.35,0
2019.6784341704717,0.15,14.34,0
2019.6784360730594,0.11,14.32,0
2019.6784379756468,0.09,14.32,0
2019.6784398782345,0.1,14.32,0
2019.678441780822,0.4,14.33,0
2019.6784436834093,0.2,14.27,0
2019.678445585997,0.15,14.28,0
2019.6784474885844,0.15,14.28,0
2019.678449391172,0.13,14.27,0
2019.6784512937595,0.29,14.3,0
2019.678453196347,0.22,14.3,0
2019.6784550989346,0.14,14.31,0
2019.678457001522,0.1,14.32,0
2019.6784589041097,0.12,14.32,0
2019.678460806697,0.2,14.32,0
2019.6784627092845,0.34,14.35,0
2019.6784646118722,0.14,14.34,0
2019.6784665144596,0.12,14.34,0
2019.6784684170473,0.14,14.34,0
2019.6784703196347,0.1,14.34,0
2019.6784722222221,0.36,14.34,0
2019.6784741248098,0.14,14.31,0
2019.6784760273972,0.15,14.3,0.83
2019.6784779299849,0.16,14.3,0.11
2019.6784798325723,0.13,14.3,1.25
2019.6784817351597,0.42,14.33,0.01
2019.6784836377474,0.2,14.33,0
2019.6784855403348,0.16,14.33,0
2019.6784874429225,0.12,14.33,0
2019.67848934551,0.16,14.33,2.22
2019.6784912480973,0.36,14.34,0
2019.678493150685,0.16,14.32,0
2019.6784950532724,0.17,14.32,0.46
2019.67849695586,0.14,14.32,0
2019.6784988584475,0.38,14.34,0.45
2019.678500761035,0.38,14.33,0.01
2019.6785026636226,0.14,14.33,0
2019.67850456621,0.09,14.33,0.03
2019.6785064687977,0.22,14.33,3.92
2019.678508371385,0.14,14.33,0
2019.6785102739725,0.37,14.36,0
2019.6785121765602,0.15,14.34,0
2019.6785140791476,0.07,14.33,0
2019.6785159817352,0.12,14.33,0
2019.6785178843227,0.14,14.33,0
2019.67851978691,1.64,14.34,0.05
2019.6785216894978,0.16,14.33,0.01
2019.6785235920852,0.17,14.33,0
2019.6785254946728,0.16,14.33,0.03
2019.6785273972603,0.15,14.33,0.27
2019.6785292998477,0.24,14.32,0
2019.6785312024354,0.3,14.34,0
2019.6785331050228,0.15,14.33,0
2019.6785350076104,0.1,14.33,0.01
2019.6785369101979,0.14,14.33,0
2019.6785388127853,0.3,14.35,0.45
2019.678540715373,0.35,14.35,0.03
2019.6785426179604,0.12,14.34,0
2019.678544520548,0.15,14.34,0
2019.6785464231355,0.2,14.33,0
2019.6785483257229,0.32,14.35,1.97
2019.6785502283105,0.32,14.36,0.1
2019.678552130898,0.22,14.33,0.1
2019.6785540334856,0.24,14.33,0
2019.678555936073,0.37,14.33,0
2019.6785578386605,0.24,14.33,0
2019.6785597412481,0.26,14.34,0
2019.6785616438356,0.21,14.34,0.05
2019.6785635464232,0.2,14.34,0
2019.6785654490106,0.15,14.34,0
2019.678567351598,0.34,14.32,0.02
2019.6785692541857,0.35,14.35,0.01
2019.6785711567732,0.17,14.33,0.03
2019.6785730593608,0.2,14.33,0
2019.6785749619482,0.17,14.33,0
2019.6785768645357,0.27,14.32,0
2019.6785787671233,0.38,14.33,0
2019.6785806697108,0.17,14.33,0
2019.6785825722984,0.17,14.33,0
2019.6785844748858,0.19,14.33,0
2019.6785863774733,0.26,14.34,0
2019.678588280061,0.32,14.35,0
2019.6785901826483,0.15,14.32,0
2019.678592085236,0.17,14.31,0
2019.6785939878234,0.21,14.31,0
2019.6785958904109,0.33,14.31,0
2019.6785977929985,0.3,14.32,0
2019.678599695586,0.18,14.33,0
2019.6786015981736,0.18,14.32,0
2019.678603500761,0.2,14.32,0
2019.6786054033485,0.25,14.33,0
2019.678607305936,0.2,14.32,0.02
2019.6786092085235,0.36,14.33,0
2019.6786111111112,0.21,14.32,0.01
2019.6786130136986,0.26,14.34,0.02
2019.678614916286,0.31,14.33,0
2019.6786168188737,0.21,14.33,0.05
2019.6786187214611,0.36,14.35,0.29
2019.6786206240488,0.2,14.34,0.07
2019.6786225266362,0.23,14.34,0.01
2019.6786244292236,0.22,14.34,0
2019.6786263318113,0.17,14.34,0
2019.6786282343987,0.3,14.34,0
2019.6786301369864,0.18,14.33,0.5
2019.6786320395738,0.19,14.33,0.16
2019.6786339421612,0.26,14.32,0.01
2019.678635844749,0.2,14.32,0.01
2019.6786377473363,0.39,14.33,0.04
2019.678639649924,0.17,14.33,0
2019.6786415525114,0.19,14.33,0
2019.6786434550988,0.31,14.34,0
2019.6786453576865,0.22,14.34,0.03
2019.678647260274,0.36,14.35,0
2019.6786491628616,0.22,14.34,0
2019.678651065449,0.17,14.34,0
2019.6786529680364,0.26,14.34,0
2019.678654870624,0.24,14.34,0
2019.6786567732115,0.42,14.35,0
2019.6786586757992,0.16,14.34,0
2019.6786605783866,1.48,14.34,0
2019.678662480974,0.24,14.35,0
2019.6786643835617,0.21,14.35,0
2019.678666286149,0.35,14.35,0
2019.6786681887368,0.2,14.31,0
2019.6786700913242,0.23,14.33,0
2019.6786719939116,0.23,14.33,0
2019.6786738964993,0.17,14.33,0
2019.6786757990867,0.43,14.34,0.42
2019.6786777016744,0.22,14.33,0
2019.6786796042618,0.24,14.33,0
2019.6786815068492,0.41,14.34,0
2019.6786834094369,0.21,14.34,0
2019.6786853120243,0.24,14.34,0
2019.678687214612,0.32,14.32,0
2019.6786891171994,0.21,14.31,0
2019.6786910197868,0.26,14.34,0
2019.6786929223745,0.19,14.34,0
2019.678694824962,0.18,14.34,0
2019.6786967275495,0.35,14.36,0
2019.678698630137,0.25,14.35,0
2019.6787005327244,0.24,14.34,0
2019.678702435312,0.26,14.34,0
2019.6787043378995,0.2,14.34,0
2019.6787062404871,0.3,14.33,0
2019.6787081430746,0.2,14.31,0
2019.678710045662,0.24,14.31,0
2019.6787119482497,0.21,14.31,0
2019.678713850837,0.18,14.31,0
2019.6787157534247,0.34,14.33,0
2019.6787176560122,0.19,14.33,0
2019.6787195585996,0.34,14.34,0
2019.6787214611873,0.2,14.33,0
2019.6787233637747,0.22,14.33,0
2019.6787252663623,0.34,14.34,0
2019.6787271689498,0.28,14.35,0
2019.6787290715372,0.31,14.31,0
2019.6787309741248,0.19,14.31,0
2019.6787328767123,0.21,14.31,0
2019.6787347793,0.31,14.33,0
2019.6787366818874,0.2,14.32,0
2019.6787385844748,0.32,14.35,0
2019.6787404870624,0.17,14.35,0
2019.6787423896499,0.21,14.35,0
2019.6787442922375,0.21,14.34,0
2019.678746194825,0.36,14.34,0
2019.6787480974124,0.28,14.31,0
2019.67875,0.22,13.86,0
2019.6787519025875,0.2,12.9,0
2019.6787538051751,0.17,12.9,0
2019.6787557077625,0.32,12.91,0
2019.67875761035,0.28,12.93,0
2019.6787595129376,0.18,12.93,0
2019.678761415525,0.19,12.93,0
2019.6787633181127,0.2,12.93,0
2019.6787652207001,0.31,12.93,0
2019.6787671232876,0.3,12.93,0
2019.6787690258752,0.23,12.93,0
2019.6787709284627,0.18,12.93,0
2019.6787728310503,0.22,12.93,0
2019.6787747336377,0.31,12.92,0
2019.6787766362252,0.23,12.92,0
2019.6787785388128,0.2,12.92,0
2019.6787804414002,0.2,12.92,0
2019.678782343988,0.19,12.92,0
2019.6787842465753,0.47,12.94,0
2019.6787861491628,0.33,12.93,0
2019.6787880517504,0.18,12.93,0
2019.6787899543378,0.18,12.93,0
2019.6787918569255,0.2,12.93,0
2019.678793759513,0.37,12.94,0
2019.6787956621004,0.26,12.92,0
2019.678797564688,0.17,12.92,0
2019.6787994672754,0.24,12.92,0
2019.678801369863,0.19,12.92,0
2019.6788032724505,0.35,12.93,0
2019.678805175038,0.28,12.9,0
2019.6788070776256,0.19,12.9,0
2019.678808980213,0.21,12.9,0
2019.6788108828007,0.18,12.91,0
2019.6788127853881,0.16,12.91,0
2019.6788146879755,0.5,12.94,0
2019.6788165905632,0.16,12.92,0
2019.6788184931506,0.18,12.92,0
2019.6788203957383,0.2,12.92,0
2019.6788222983257,0.19,12.92,0
2019.6788242009131,0.54,12.93,0
2019.6788261035008,0.18,12.92,0
2019.6788280060882,0.18,12.92,0
2019.6788299086759,0.18,12.92,0
2019.6788318112633,0.18,12.92,0
2019.6788337138507,0.42,12.93,0
2019.6788356164384,0.21,12.91,0
2019.6788375190258,0.16,12.91,0
2019.6788394216135,0.2,12.91,0
2019.678841324201,0.27,12.93,0
2019.6788432267883,0.46,12.95,0
2019.678845129376,0.23,12.94,0
2019.6788470319634,0.22,12.94,0
2019.678848934551,0.2,12.94,0
2019.6788508371385,0.17,12.94,0
2019.678852739726,0.38,12.94,0
2019.6788546423136,0.17,12.93,0
2019.678856544901,0.22,12.93,0
2019.6788584474887,0.17,12.93,0
2019.678860350076,0.16,12.93,0
2019.6788622526635,0.38,12.95,0
2019.6788641552512,0.19,12.94,0
2019.6788660578386,0.18,12.94,0
2019.6788679604263,0.17,12.94,0
2019.6788698630137,0.18,12.94,0
2019.6788717656011,0.38,12.94,0
2019.6788736681888,0.16,12.92,0
2019.6788755707762,0.16,12.92,0
2019.6788774733639,0.17,12.92,0
2019.6788793759513,0.2,12.92,0
2019.6788812785387,0.51,12.91,0
2019.6788831811264,0.19,12.92,0
2019.6788850837138,0.24,12.92,0
2019.6788869863014,0.2,12.92,0
2019.6788888888889,0.2,12.92,0
2019.6788907914763,0.25,12.92,0
2019.678892694064,0.32,12.93,0
2019.6788945966514,0.18,12.92,0
2019.678896499239,0.16,12.91,0
2019.6788984018265,0.26,12.92,0
2019.678900304414,0.24,12.92,0
2019.6789022070016,5.36,13.22,0.01
2019.678904109589,0.12,12.99,0
2019.6789060121766,0.16,12.99,0
2019.678907914764,0.19,12.99,0
2019.6789098173515,0.28,12.96,0
2019.6789117199392,0.29,12.94,0
2019.6789136225266,0.17,12.9,0
2019.6789155251142,0.13,12.9,0
2019.6789174277017,0.17,12.9,0
2019.678919330289,0.15,12.91,0
2019.6789212328767,0.22,12.93,0
2019.6789231354642,0.14,12.92,0
2019.6789250380518,0.08,12.92,0
2019.6789269406393,0.11,12.92,0
2019.6789288432267,0.17,12.92,0
2019.6789307458143,0.22,12.93,0
2019.6789326484018,0.12,12.92,0
2019.6789345509894,0.13,12.92,0
2019.6789364535769,0.09,12.91,0
2019.6789383561643,0.23,12.92,0
2019.678940258752,0.27,12.94,0.01
2019.6789421613394,0.12,12.93,0
2019.678944063927,0.11,12.93,0
2019.6789459665144,0.12,12.93,0
2019.6789478691019,0.25,12.89,0
2019.6789497716895,0.27,12.9,0
2019.678951674277,0.13,12.9,0
2019.6789535768646,0.09,12.9,0
2019.678955479452,0.24,12.93,0
2019.6789573820395,0.23,12.9,0
2019.6789592846271,0.24,12.9,0
2019.6789611872146,0.14,12.91,0
2019.6789630898022,0.09,12.92,0
2019.6789649923896,0.13,12.92,0
2019.678966894977,0.24,12.92,0
2019.6789687975647,0.09,12.92,0
2019.6789707001521,0.3,12.92,0
2019.6789726027398,0.13,12.91,0
2019.6789745053272,0.13,12.91,0
2019.6789764079147,0.17,12.93,0
2019.6789783105023,0.1,12.93,0
2019.6789802130897,0.24,12.91,0
2019.6789821156774,0.15,12.89,0
2019.6789840182648,0.07,12.9,0
2019.6789859208523,0.22,12.9,0
2019.67898782344,0.15,12.9,0
2019.6789897260273,0.24,12.93,0
2019.678991628615,0.1,12.93,0
2019.6789935312024,0.12,12.93,0
2019.6789954337899,0.26,12.93,0
2019.6789973363775,0.09,12.93,0
2019.678999238965,0.29,12.94,0
2019.6790011415526,0.1,12.93,0
2019.67900304414,0.1,12.93,0
2019.6790049467274,0.18,12.93,0
2019.679006849315,1.43,12.94,0
2019.6790087519025,0.21,12.94,0
2019.6790106544902,0.12,12.92,0
2019.6790125570776,0.19,12.93,0
2019.679014459665,0.15,12.93,0
2019.6790163622527,0.12,12.93,0
2019.6790182648401,0.14,12.93,0
2019.6790201674278,0.29,12.94,0
2019.6790220700152,0.12,12.93,0
2019.6790239726026,0.19,12.93,0
2019.6790258751903,0.11,12.93,0
2019.6790277777777,0.14,12.93,0
2019.6790296803654,0.24,12.94,0
2019.6790315829528,0.1,12.93,0
2019.6790334855402,0.27,12.92,0.01
2019.6790353881279,0.18,12.91,0
2019.6790372907153,0.08,12.91,0
2019.679039193303,0.25,12.93,0
2019.6790410958904,0.09,12.93,0
2019.6790429984778,0.21,12.91,0
2019.6790449010655,0.07,12.9,0
2019.679046803653,0.09,12.9,0
2019.6790487062406,0.25,12.92,0
2019.679050608828,0.19,12.92,0
2019.6790525114154,0.22,12.93,0
2019.679054414003,0.11,12.93,0
2019.6790563165905,0.11,12.93,0
2019.6790582191782,0.32,12.93,0
2019.6790601217656,0.08,12.92,0
2019.679062024353,0.21,12.94,0
2019.6790639269407,0.1,12.93,0.01
2019.679065829528,0.09,12.93,0
2019.6790677321158,0.26,12.94,0
2019.6790696347032,0.34,12.93,0
2019.6790715372906,0.2,12.93,0
2019.6790734398783,0.12,12.93,0
2019.6790753424657,0.17,12.93,0
2019.6790772450533,0.22,12.94,0.01
2019.6790791476408,0.12,12.93,0
2019.6790810502282,0.17,12.93,0
2019.6790829528159,0.09,12.93,0
2019.6790848554033,0.12,12.93,0
2019.679086757991,0.09,12.93,0
2019.6790886605784,0.21,12.93,0
2019.6790905631658,0.21,12.91,0
2019.6790924657535,0.09,12.91,0
2019.6790943683409,0.07,12.91,0
2019.6790962709285,0.08,12.91,0
2019.679098173516,0.23,12.94,0
2019.6791000761034,0.17,12.93,0
2019.679101978691,0.1,12.93,0
2019.6791038812785,0.07,12.93,0
2019.6791057838661,0.1,12.93,0
2019.6791076864536,0.25,12.94,0
2019.679109589041,0.22,12.93,0
2019.6791114916286,0.18,12.93,0
2019.679113394216,0.19,12.93,0
2019.6791152968037,0.14,12.93,0
2019.6791171993912,0.27,12.94,0
2019.6791191019786,0.25,12.92,0
2019.6791210045662,0.1,12.92,0
2019.6791229071537,0.08,12.92,0
2019.6791248097413,0.08,12.92,0
2019.6791267123288,0.44,12.95,0
2019.6791286149162,0.24,12.94,0
2019.6791305175038,0.11,12.94,0
2019.6791324200913,0.12,12.94,0
2019.679134322679,0.12,12.94,0
2019.6791362252663,0.24,12.95,0
2019.6791381278538,0.19,12.94,0
2019.6791400304414,0.08,12.94,0
2019.6791419330289,0.11,12.94,0
2019.6791438356165,0.07,12.94,0
2019.679145738204,0.27,12.95,0
2019.6791476407914,0.22,12.94,0
2019.679149543379,0.12,12.94,0
2019.6791514459665,0.11,12.94,0
2019.679153348554,0.07,12.94,0
2019.6791552511415,0.23,12.95,0
2019.679157153729,0.16,12.93,0
2019.6791590563166,0.1,12.93,0
2019.679160958904,0.09,12.93,0
2019.6791628614917,0.08,12.93,0
2019.6791647640791,0.07,12.93,0
2019.6791666666666,0.5,12.92,0
2019.6791685692542,0.12,12.88,0
2019.6791704718416,0.1,12.88,0
2019.6791723744293,0.06,12.88,0
2019.6791742770167,0.06,12.88,0
2019.6791761796042,0.31,12.94,0
2019.6791780821918,0.16,12.92,0
2019.6791799847792,0.08,12.91,0
2019.679181887367,0.07,12.91,0
2019.6791837899543,0.21,12.92,0
2019.6791856925418,0.28,12.93,0
2019.6791875951294,0.13,12.92,0
2019.6791894977168,0.08,12.92,0
2019.6791914003045,0.07,12.92,0
2019.679193302892,0.07,12.92,0
2019.6791952054793,0.32,12.92,0
2019.679197108067,0.06,12.9,0
2019.6791990106544,0.08,12.9,0
2019.679200913242,0.1,12.9,0
2019.6792028158295,0.15,12.9,0
2019.679204718417,0.35,12.91,0
2019.6792066210046,0.08,12.93,0
2019.679208523592,0.1,12.93,0
2019.6792104261797,0.89,12.93,0
2019.679212328767,0.09,12.93,0
2019.6792142313545,0.29,12.91,0
2019.6792161339422,0.1,12.92,0
2019.6792180365296,0.07,12.92,0
2019.6792199391173,0.08,12.92,0
2019.6792218417047,0.06,12.92,0
2019.6792237442921,0.46,12.92,0
2019.6792256468798,0.12,12.92,0
2019.6792275494672,0.08,12.92,0
2019.6792294520549,0.05,12.92,0
2019.6792313546423,0.1,12.92,0
2019.6792332572297,0.22,12.9,0
2019.6792351598174,0.31,12.93,0
2019.6792370624048,0.07,12.92,0
2019.6792389649925,0.08,12.92,0
2019.67924086758,0.32,12.92,0
2019.6792427701673,0.2,12.93,0
2019.679244672755,0.25,12.93,0
2019.6792465753424,0.12,12.92,0
2019.67924847793,0.11,12.92,0
2019.6792503805175,0.12,12.92,0
2019.679252283105,0.17,12.93,0
2019.6792541856926,0.26,12.94,0
2019.67925608828,0.1,12.92,0
2019.6792579908677,0.1,12.92,0
2019.679259893455,0.12,12.92,0
2019.6792617960425,0.22,12.92,0
2019.6792636986302,0.25,12.93,0
2019.6792656012176,0.12,12.93,0
2019.6792675038052,0.14,12.93,0
2019.6792694063927,0.11,12.93,0
2019.67927130898,0.21,12.92,0
2019.6792732115678,0.21,12.93,0
2019.6792751141552,0.11,12.93,0
2019.6792770167428,0.1,12.93,0
2019.6792789193303,0.12,12.93,0
2019.6792808219177,0.19,12.9,0
2019.6792827245054,0.28,12.92,0
2019.6792846270928,0.09,12.92,0
2019.6792865296804,0.1,12.92,0
2019.6792884322679,0.15,12.92,0
2019.6792903348553,0.23,12.92,0
2019.679292237443,0.13,12.91,0
2019.6792941400304,0.3,12.93,0
2019.679296042618,0.1,12.91,0
2019.6792979452055,0.26,12.93,0
2019.679299847793,0.26,12.92,0
2019.6793017503805,0.12,12.92,0
2019.679303652968,0.27,12.94,0
