COD_UF,SG_UF,NM_UF,NM_MICRO,NM_MESO,TP_MUNICIPIO,CD_MUNICIPIO,NM_MUNICIPIO,LONG,LAT,ALT
31,MG,MINAS GERAIS,ARAXÁ,TRIÂNGULO MINEIRO/ALTO PARANAÍBA,URBANO,3156908,SACRAMENTO,-4743655532,-1986357634,863731688
31,MG,MINAS GERAIS,SALINAS,NORTE DE MINAS,URBANO,3157005,SALINAS,-4229350647,-1616985573,476343903
31,MG,MINAS GERAIS,ALMENARA,JEQUITINHONHA,URBANO,3157104,SALTO DA DIVISA,-3995075602,-159975707,12801721
31,MG,MINAS GERAIS,ITABIRA,METROPOLITANA DE BELO HORIZONTE,URBANO,3157203,SANTA BÁRBARA,-4340522099,-1996559119,757834174
31,MG,MINAS GERAIS,CARATINGA,VALE DO RIO DOCE,URBANO,3157252,SANTA BÁRBARA DO LESTE,-4214084058,-1997579267,785003652
31,MG,MINAS GERAIS,JUIZ DE FORA,ZONA DA MATA,URBANO,3157278,SANTA BÁRBARA DO MONTE VERDE,-4370177417,-2195726702,732439614
31,MG,MINAS GERAIS,BARBACENA,CAMPO DAS VERTENTES,URBANO,3157302,SANTA BÁRBARA DO TUGÚRIO,-4355894878,-2124620839,631935908
31,MG,MINAS GERAIS,SÃO JOÃO DEL REI,CAMPO DAS VERTENTES,URBANO,3157336,SANTA CRUZ DE MINAS,-4422325785,-2111947103,908712954
31,MG,MINAS GERAIS,SALINAS,NORTE DE MINAS,URBANO,3157377,SANTA CRUZ DE SALINAS,-4175035453,-1609435564,766604967
31,MG,MINAS GERAIS,PONTE NOVA,ZONA DA MATA,URBANO,3157401,SANTA CRUZ DO ESCALVADO,-4281845285,-2023827726,43572517
31,MG,MINAS GERAIS,GUANHÃES,VALE DO RIO DOCE,URBANO,3157500,SANTA EFIGÊNIA DE MINAS,-4243931267,-1881983782,69657411
31,MG,MINAS GERAIS,PIRAPORA,NORTE DE MINAS,URBANO,3157609,SANTA FÉ DE MINAS,-4541363312,-1668737345,499610915
31,MG,MINAS GERAIS,NANUQUE,VALE DO MUCURI,URBANO,3157658,SANTA HELENA DE MINAS,-4068628864,-1693630753,295560999
31,MG,MINAS GERAIS,ARAXÁ,TRIÂNGULO MINEIRO/ALTO PARANAÍBA,URBANO,3157708,SANTA JULIANA,-4752714433,-1931129893,93873257
31,MG,MINAS GERAIS,BELO HORIZONTE,METROPOLITANA DE BELO HORIZONTE,URBANO,3157807,SANTA LUZIA,-4385000726,-1976761685,746128821
31,MG,MINAS GERAIS,MANHUAÇU,ZONA DA MATA,URBANO,3157906,SANTA MARGARIDA,-4225253578,-2037792543,8058122
31,MG,MINAS GERAIS,ITABIRA,METROPOLITANA DE BELO HORIZONTE,URBANO,3158003,SANTA MARIA DE ITABIRA,-4311014984,-1945901077,527082947
31,MG,MINAS GERAIS,ALMENARA,JEQUITINHONHA,URBANO,3158102,SANTA MARIA DO SALTO,-4014693301,-1624757268,217813989
31,MG,MINAS GERAIS,PEÇANHA,VALE DO RIO DOCE,URBANO,3158201,SANTA MARIA DO SUAÇUÍ,-4241780245,-181922522,485689351
31,MG,MINAS GERAIS,VARGINHA,SUL/SUDOESTE DE MINAS,URBANO,3158300,SANTANA DA VARGEM,-4550712105,-2124896218,823716669
31,MG,MINAS GERAIS,CATAGUASES,ZONA DA MATA,URBANO,3158409,SANTANA DE CATAGUASES,-4255460495,-2128402808,26885855
31,MG,MINAS GERAIS,SETE LAGOAS,METROPOLITANA DE BELO HORIZONTE,URBANO,3158508,SANTANA DE PIRAPAMA,-4403810251,-19006886,595459988
31,MG,MINAS GERAIS,JUIZ DE FORA,ZONA DA MATA,URBANO,3158607,SANTANA DO DESERTO,-4317231783,-2194969204,41562019
31,MG,MINAS GERAIS,SÃO JOÃO DEL REI,CAMPO DAS VERTENTES,URBANO,3158706,SANTANA DO GARAMBÉU,-4411087343,-2160183186,104452173
31,MG,MINAS GERAIS,CAMPO BELO,OESTE DE MINAS,URBANO,3158805,SANTANA DO JACARÉ,-4512804857,-2090167749,815804973
31,MG,MINAS GERAIS,MANHUAÇU,ZONA DA MATA,URBANO,3158904,SANTANA DO MANHUAÇU,-4192349746,-2010854617,504379417
31,MG,MINAS GERAIS,IPATINGA,VALE DO RIO DOCE,URBANO,3158953,SANTANA DO PARAÍSO,-4255258295,-1936909852,268316119
31,MG,MINAS GERAIS,SETE LAGOAS,METROPOLITANA DE BELO HORIZONTE,URBANO,3159001,SANTANA DO RIACHO,-437114593,-1917009187,767382973
31,MG,MINAS GERAIS,CONSELHEIRO LAFAIETE,METROPOLITANA DE BELO HORIZONTE,URBANO,3159100,SANTANA DOS MONTES,-4370599828,-2078973485,766368678
31,MG,MINAS GERAIS,POÇOS DE CALDAS,SUL/SUDOESTE DE MINAS,URBANO,3159209,SANTA RITA DE CALDAS,-4633862578,-2202643549,1122532813
31,MG,MINAS GERAIS,JUIZ DE FORA,ZONA DA MATA,URBANO,3159308,SANTA RITA DE JACUTINGA,-4410044185,-2214846112,551208488
31,MG,MINAS GERAIS,CARATINGA,VALE DO RIO DOCE,URBANO,3159357,SANTA RITA DE MINAS,-4213178084,-1987521017,645644284
31,MG,MINAS GERAIS,JUIZ DE FORA,ZONA DA MATA,URBANO,3159407,SANTA RITA DE IBITIPOCA,-4391676052,-2156123008,1089853608
31,MG,MINAS GERAIS,AIMORÉS,VALE DO RIO DOCE,URBANO,3159506,SANTA RITA DO ITUETO,-4137927822,-1935981301,305104696
31,MG,MINAS GERAIS,SANTA RITA DO SAPUCAÍ,SUL/SUDOESTE DE MINAS,URBANO,3159605,SANTA RITA DO SAPUCAÍ,-4570398819,-2225332983,827378541
31,MG,MINAS GERAIS,PATOS DE MINAS,TRIÂNGULO MINEIRO/ALTO PARANAÍBA,URBANO,3159704,SANTA ROSA DA SERRA,-4597066443,-1953262114,1006463461
31,MG,MINAS GERAIS,ITUIUTABA,TRIÂNGULO MINEIRO/ALTO PARANAÍBA,URBANO,3159803,SANTA VITÓRIA,-5012346511,-1884394798,493131088
31,MG,MINAS GERAIS,OLIVEIRA,OESTE DE MINAS,URBANO,3159902,SANTO ANTÔNIO DO AMPARO,-4491867494,-2094624857,1008333569
31,MG,MINAS GERAIS,CATAGUASES,ZONA DA MATA,URBANO,3160009,SANTO ANTÔNIO DO AVENTUREIRO,-4281163725,-2175582818,650890677
31,MG,MINAS GERAIS,PONTE NOVA,ZONA DA MATA,URBANO,3160108,SANTO ANTÔNIO DO GRAMA,-426138988,-2031250028,429709495
31,MG,MINAS GERAIS,CONCEIÇÃO DO MATO DENTRO,METROPOLITANA DE BELO HORIZONTE,URBANO,3160207,SANTO ANTÔNIO DO ITAMBÉ,-4330377941,-1846897165,765154218
31,MG,MINAS GERAIS,ALMENARA,JEQUITINHONHA,URBANO,3160306,SANTO ANTÔNIO DO JACINTO,-4017533733,-1653768341,401321549
31,MG,MINAS GERAIS,DIVINÓPOLIS,OESTE DE MINAS,URBANO,3160405,SANTO ANTÔNIO DO MONTE,-4529393592,-2008721925,943056264
31,MG,MINAS GERAIS,SALINAS,NORTE DE MINAS,URBANO,3160454,SANTO ANTÔNIO DO RETIRO,-4262437652,-1534263354,839741927
31,MG,MINAS GERAIS,CONCEIÇÃO DO MATO DENTRO,METROPOLITANA DE BELO HORIZONTE,URBANO,3160504,SANTO ANTÔNIO DO RIO ABAIXO,-4325305718,-192256798,509077408
31,MG,MINAS GERAIS,CURVELO,CENTRAL MINEIRA,URBANO,3160603,SANTO HIPÓLITO,-4422169822,-1828781019,530678146
31,MG,MINAS GERAIS,JUIZ DE FORA,ZONA DA MATA,URBANO,3160702,SANTOS DUMONT,-4355375217,-2145753199,863283807
31,MG,MINAS GERAIS,VARGINHA,SUL/SUDOESTE DE MINAS,URBANO,3160801,SÃO BENTO ABADE,-4507536063,-2157904802,969675825
31,MG,MINAS GERAIS,CONSELHEIRO LAFAIETE,METROPOLITANA DE BELO HORIZONTE,URBANO,3160900,SÃO BRÁS DO SUAÇUÍ,-4395267465,-2062650407,955342852
31,MG,MINAS GERAIS,CARATINGA,VALE DO RIO DOCE,URBANO,3160959,SÃO DOMINGOS DAS DORES,-42009508,-1952944607,745872565
31,MG,MINAS GERAIS,ITABIRA,METROPOLITANA DE BELO HORIZONTE,URBANO,3161007,SÃO DOMINGOS DO PRATA,-429603634,-198710279,58054968
31,MG,MINAS GERAIS,MANTENA,VALE DO RIO DOCE,URBANO,3161056,SÃO FÉLIX DE MINAS,-4149035283,-1858610559,535028069
31,MG,MINAS GERAIS,JANUÁRIA,NORTE DE MINAS,URBANO,3161106,SÃO FRANCISCO,-4486131274,-1595256381,473741325
31,MG,MINAS GERAIS,OLIVEIRA,OESTE DE MINAS,URBANO,3161205,SÃO FRANCISCO DE PAULA,-4498263062,-207135318,926757021
31,MG,MINAS GERAIS,FRUTAL,TRIÂNGULO MINEIRO/ALTO PARANAÍBA,URBANO,3161304,SÃO FRANCISCO DE SALES,-4976556632,-1986511436,43100113
31,MG,MINAS GERAIS,MURIAÉ,ZONA DA MATA,URBANO,3161403,SÃO FRANCISCO DO GLÓRIA,-4226822053,-2079230142,720836082
31,MG,MINAS GERAIS,UBÁ,ZONA DA MATA,URBANO,3161502,SÃO GERALDO,-4283766413,-2092084753,398566636
31,MG,MINAS GERAIS,GOVERNADOR VALADARES,VALE DO RIO DOCE,URBANO,3161601,SÃO GERALDO DA PIEDADE,-4228913507,-1884403134,290818576
31,MG,MINAS GERAIS,GOVERNADOR VALADARES,VALE DO RIO DOCE,URBANO,3161650,SÃO GERALDO DO BAIXIO,-4136362824,-1891880852,204923012
31,MG,MINAS GERAIS,PARACATU,NOROESTE DE MINAS,URBANO,3161700,SÃO GONÇALO DO ABAETÉ,-4583424615,-1834111293,777326597
31,MG,MINAS GERAIS,DIVINÓPOLIS,OESTE DE MINAS,URBANO,3161809,SÃO GONÇALO DO PARÁ,-4485718898,-1998568473,755618565
31,MG,MINAS GERAIS,ITABIRA,METROPOLITANA DE BELO HORIZONTE,URBANO,3161908,SÃO GONÇALO DO RIO ABAIXO,-4334804002,-198318007,70968605
31,MG,MINAS GERAIS,SANTA RITA DO SAPUCAÍ,SUL/SUDOESTE DE MINAS,URBANO,3162005,SÃO GONÇALO DO SAPUCAÍ,-4559463779,-2189190514,860910304
31,MG,MINAS GERAIS,PATOS DE MINAS,TRIÂNGULO MINEIRO/ALTO PARANAÍBA,URBANO,3162104,SÃO GOTARDO,-4605314404,-1931270019,1060392105
31,MG,MINAS GERAIS,PASSOS,SUL/SUDOESTE DE MINAS,URBANO,3162203,SÃO JOÃO BATISTA DO GLÓRIA,-4650346147,-2063903685,693364118
31,MG,MINAS GERAIS,MONTES CLAROS,NORTE DE MINAS,URBANO,3162252,SÃO JOÃO DA LAGOA,-4434908856,-1685205516,823286128
31,MG,MINAS GERAIS,SANTA RITA DO SAPUCAÍ,SUL/SUDOESTE DE MINAS,URBANO,3162302,SÃO JOÃO DA MATA,-4592652981,-2193485282,895840579
31,MG,MINAS GERAIS,MONTES CLAROS,NORTE DE MINAS,URBANO,3162401,SÃO JOÃO DA PONTE,-4400895511,-1592451307,719033735
31,MG,MINAS GERAIS,JANUÁRIA,NORTE DE MINAS,URBANO,3162450,SÃO JOÃO DAS MISSÕES,-4408126229,-1488253348,481486049
31,MG,MINAS GERAIS,SÃO JOÃO DEL REI,CAMPO DAS VERTENTES,URBANO,3162500,SÃO JOÃO DEL REI,-4426097273,-2113550897,908329785
31,MG,MINAS GERAIS,MANHUAÇU,ZONA DA MATA,URBANO,3162559,SÃO JOÃO DO MANHUAÇU,-4215215775,-2039549987,844851359
31,MG,MINAS GERAIS,MANTENA,VALE DO RIO DOCE,URBANO,3162575,SÃO JOÃO DO MANTENINHA,-4115874844,-1872783749,266600767
31,MG,MINAS GERAIS,CARATINGA,VALE DO RIO DOCE,URBANO,3162609,SÃO JOÃO DO ORIENTE,-4215645989,-1933766613,218899267
31,MG,MINAS GERAIS,MONTES CLAROS,NORTE DE MINAS,URBANO,3162658,SÃO JOÃO DO PACUÍ,-4452957099,-1653837514,631278259
31,MG,MINAS GERAIS,SALINAS,NORTE DE MINAS,URBANO,3162708,SÃO JOÃO DO PARAÍSO,-4201142244,-153184381,778470855
31,MG,MINAS GERAIS,GUANHÃES,VALE DO RIO DOCE,URBANO,3162807,SÃO JOÃO EVANGELISTA,-4277604814,-1854518683,736844523
31,MG,MINAS GERAIS,JUIZ DE FORA,ZONA DA MATA,URBANO,3162906,SÃO JOÃO NEPOMUCENO,-4301128577,-2153569706,354968347
31,MG,MINAS GERAIS,BELO HORIZONTE,METROPOLITANA DE BELO HORIZONTE,URBANO,3162922,SÃO JOAQUIM DE BICAS,-4426627302,-2006346846,768807397
31,MG,MINAS GERAIS,PASSOS,SUL/SUDOESTE DE MINAS,URBANO,3162948,SÃO JOSÉ DA BARRA,-4631932957,-2072209097,705520385
31,MG,MINAS GERAIS,BELO HORIZONTE,METROPOLITANA DE BELO HORIZONTE,URBANO,3162955,SÃO JOSÉ DA LAPA,-439599563,-1969862682,730516155
31,MG,MINAS GERAIS,GOVERNADOR VALADARES,VALE DO RIO DOCE,URBANO,3163003,SÃO JOSÉ DA SAFIRA,-4214641052,-1832511746,27134279
31,MG,MINAS GERAIS,PARÁ DE MINAS,METROPOLITANA DE BELO HORIZONTE,URBANO,3163102,SÃO JOSÉ DA VARGINHA,-4456105973,-1970480599,74764541
31,MG,MINAS GERAIS,SANTA RITA DO SAPUCAÍ,SUL/SUDOESTE DE MINAS,URBANO,3163201,SÃO JOSÉ DO ALEGRE,-4553018761,-2232905525,839745964
31,MG,MINAS GERAIS,GOVERNADOR VALADARES,VALE DO RIO DOCE,URBANO,3163300,SÃO JOSÉ DO DIVINO,-4139120878,-1848326332,324662334
31,MG,MINAS GERAIS,ITABIRA,METROPOLITANA DE BELO HORIZONTE,URBANO,3163409,SÃO JOSÉ DO GOIABAL,-4270986013,-1992798322,317670292
31,MG,MINAS GERAIS,PEÇANHA,VALE DO RIO DOCE,URBANO,3163508,SÃO JOSÉ DO JACURI,-4266662677,-1827581075,60711567
31,MG,MINAS GERAIS,MANHUAÇU,ZONA DA MATA,URBANO,3163607,SÃO JOSÉ DO MANTIMENTO,-4174907282,-2000599898,390590031
31,MG,MINAS GERAIS,SÃO LOURENÇO,SUL/SUDOESTE DE MINAS,URBANO,3163706,SÃO LOURENÇO,-450533731,-2211776867,88872266
31,MG,MINAS GERAIS,VIÇOSA,ZONA DA MATA,URBANO,3163805,SÃO MIGUEL DO ANTA,-4272089905,-2070591759,688773742
31,MG,MINAS GERAIS,SÃO SEBASTIÃO DO PARAÍSO,SUL/SUDOESTE DE MINAS,URBANO,3163904,SÃO PEDRO DA UNIÃO,-4662132689,-211334585,1002140543
31,MG,MINAS GERAIS,PONTE NOVA,ZONA DA MATA,URBANO,3164001,SÃO PEDRO DOS FERROS,-4252390093,-2017190982,368061932
31,MG,MINAS GERAIS,PEÇANHA,VALE DO RIO DOCE,URBANO,3164100,SÃO PEDRO DO SUAÇUÍ,-4260023194,-1836550576,518562749
31,MG,MINAS GERAIS,PIRAPORA,NORTE DE MINAS,URBANO,3164209,SÃO ROMÃO,-450691352,-1636863922,487581442
31,MG,MINAS GERAIS,PIUÍ,OESTE DE MINAS,URBANO,3164308,SÃO ROQUE DE MINAS,-4636899493,-2025067081,838210006
31,MG,MINAS GERAIS,SANTA RITA DO SAPUCAÍ,SUL/SUDOESTE DE MINAS,URBANO,3164407,SÃO SEBASTIÃO DA BELA VISTA,-4575478921,-2215500579,83002995
31,MG,MINAS GERAIS,MURIAÉ,ZONA DA MATA,URBANO,3164431,SÃO SEBASTIÃO DA VARGEM ALEGRE,-4263866589,-2107383034,778195696
31,MG,MINAS GERAIS,CARATINGA,VALE DO RIO DOCE,URBANO,3164472,SÃO SEBASTIÃO DO ANTA,-419795989,-1950010709,764933079
31,MG,MINAS GERAIS,PEÇANHA,VALE DO RIO DOCE,URBANO,3164506,SÃO SEBASTIÃO DO MARANHÃO,-425657457,-1809137151,522165388
31,MG,MINAS GERAIS,DIVINÓPOLIS,OESTE DE MINAS,URBANO,3164605,SÃO SEBASTIÃO DO OESTE,-4500313399,-202740952,784293918
31,MG,MINAS GERAIS,SÃO SEBASTIÃO DO PARAÍSO,SUL/SUDOESTE DE MINAS,URBANO,3164704,SÃO SEBASTIÃO DO PARAÍSO,-4698647183,-2091806545,980861586
31,MG,MINAS GERAIS,CONCEIÇÃO DO MATO DENTRO,METROPOLITANA DE BELO HORIZONTE,URBANO,3164803,SÃO SEBASTIÃO DO RIO PRETO,-4317473442,-1928576667,48308826
31,MG,MINAS GERAIS,SÃO LOURENÇO,SUL/SUDOESTE DE MINAS,URBANO,3164902,SÃO SEBASTIÃO DO RIO VERDE,-4497773605,-2221505623,886642303
31,MG,MINAS GERAIS,SÃO JOÃO DEL REI,CAMPO DAS VERTENTES,URBANO,3165008,SÃO TIAGO,-4450399244,-2090094635,1078948739
31,MG,MINAS GERAIS,SÃO SEBASTIÃO DO PARAÍSO,SUL/SUDOESTE DE MINAS,URBANO,3165107,SÃO TOMÁS DE AQUINO,-4709678297,-2078499439,97182206
31,MG,MINAS GERAIS,VARGINHA,SUL/SUDOESTE DE MINAS,URBANO,3165206,SÃO THOMÉ DAS LETRAS,-4498700845,-2172072278,1242715712
31,MG,MINAS GERAIS,ANDRELÂNDIA,SUL/SUDOESTE DE MINAS,URBANO,3165305,SÃO VICENTE DE MINAS,-444546835,-2169747184,998986234
31,MG,MINAS GERAIS,POUSO ALEGRE,SUL/SUDOESTE DE MINAS,URBANO,3165404,SAPUCAÍ-MIRIM,-4574092574,-2275159638,941856878
31,MG,MINAS GERAIS,GUANHÃES,VALE DO RIO DOCE,URBANO,3165503,SARDOÁ,-4236612922,-1878326535,664607653
31,MG,MINAS GERAIS,BELO HORIZONTE,METROPOLITANA DE BELO HORIZONTE,URBANO,3165537,SARZEDO,-4414586736,-2003453492,787702967
31,MG,MINAS GERAIS,TEÓFILO OTONI,VALE DO MUCURI,URBANO,3165552,SETUBINHA,-4216643831,-1759701902,782826128
31,MG,MINAS GERAIS,PONTE NOVA,ZONA DA MATA,URBANO,3165560,SEM-PEIXE,-4284190173,-2010253637,392754892
31,MG,MINAS GERAIS,POUSO ALEGRE,SUL/SUDOESTE DE MINAS,URBANO,3165578,SENADOR AMARAL,-4618023359,-2258872157,1495637782
31,MG,MINAS GERAIS,JUIZ DE FORA,ZONA DA MATA,URBANO,3165602,SENADOR CORTES,-429443321,-2180251696,569118827
31,MG,MINAS GERAIS,UBÁ,ZONA DA MATA,URBANO,3165701,SENADOR FIRMINO,-4310413039,-209180596,77088651
31,MG,MINAS GERAIS,POUSO ALEGRE,SUL/SUDOESTE DE MINAS,URBANO,3165800,SENADOR JOSÉ BENTO,-461794727,-2216660668,865709327
31,MG,MINAS GERAIS,DIAMANTINA,JEQUITINHONHA,URBANO,3165909,SENADOR MODESTINO GONÇALVES,-4322297547,-1794602467,781426565
31,MG,MINAS GERAIS,VIÇOSA,ZONA DA MATA,URBANO,3166006,SENHORA DE OLIVEIRA,-4333773199,-2079389976,726838927
31,MG,MINAS GERAIS,GUANHÃES,VALE DO RIO DOCE,URBANO,3166105,SENHORA DO PORTO,-4308175572,-1889800802,605243592
31,MG,MINAS GERAIS,BARBACENA,CAMPO DAS VERTENTES,URBANO,3166204,SENHORA DOS REMÉDIOS,-4358638195,-2103308296,831855729
31,MG,MINAS GERAIS,PONTE NOVA,ZONA DA MATA,URBANO,3166303,SERICITA,-4248200727,-2047155535,701457968
31,MG,MINAS GERAIS,ANDRELÂNDIA,SUL/SUDOESTE DE MINAS,URBANO,3166402,SERITINGA,-4452144535,-2191134928,979353176
31,MG,MINAS GERAIS,CONCEIÇÃO DO MATO DENTRO,METROPOLITANA DE BELO HORIZONTE,URBANO,3166501,SERRA AZUL DE MINAS,-4317445931,-1836227972,722904236
31,MG,MINAS GERAIS,BOM DESPACHO,CENTRAL MINEIRA,URBANO,3166600,SERRA DA SAUDADE,-4579658957,-1944056225,728085201
31,MG,MINAS GERAIS,NANUQUE,VALE DO MUCURI,URBANO,3166709,SERRA DOS AIMORÉS,-4024316857,-1778574702,187142882
31,MG,MINAS GERAIS,PATROCÍNIO,TRIÂNGULO MINEIRO/ALTO PARANAÍBA,URBANO,3166808,SERRA DO SALITRE,-4669210873,-1911179576,1189413163
31,MG,MINAS GERAIS,ALFENAS,SUL/SUDOESTE DE MINAS,URBANO,3166907,SERRANIA,-4604314494,-2154668065,870486174
31,MG,MINAS GERAIS,JANAÚBA,NORTE DE MINAS,URBANO,3166956,SERRANÓPOLIS DE MINAS,-4287438639,-1580878378,627141649
31,MG,MINAS GERAIS,ANDRELÂNDIA,SUL/SUDOESTE DE MINAS,URBANO,3167004,SERRANOS,-4450675416,-218887818,957987874
31,MG,MINAS GERAIS,CONCEIÇÃO DO MATO DENTRO,METROPOLITANA DE BELO HORIZONTE,URBANO,3167103,SERRO,-4338863127,-1860444225,804379074
31,MG,MINAS GERAIS,SETE LAGOAS,METROPOLITANA DE BELO HORIZONTE,URBANO,3167202,SETE LAGOAS,-4423959462,-1945828742,781567513
31,MG,MINAS GERAIS,UBÁ,ZONA DA MATA,URBANO,3167301,SILVEIRÂNIA,-4321787847,-2116463754,50128471
31,MG,MINAS GERAIS,SANTA RITA DO SAPUCAÍ,SUL/SUDOESTE DE MINAS,URBANO,3167400,SILVIANÓPOLIS,-4583244715,-2202799726,862628201
31,MG,MINAS GERAIS,JUIZ DE FORA,ZONA DA MATA,URBANO,3167509,SIMÃO PEREIRA,-4331495581,-2196485679,478982896
31,MG,MINAS GERAIS,MANHUAÇU,ZONA DA MATA,URBANO,3167608,SIMONÉSIA,-4200385675,-201220296,57858071
31,MG,MINAS GERAIS,GOVERNADOR VALADARES,VALE DO RIO DOCE,URBANO,3167707,SOBRÁLIA,-4209865384,-1923554929,274695472
31,MG,MINAS GERAIS,SÃO LOURENÇO,SUL/SUDOESTE DE MINAS,URBANO,3167806,SOLEDADE DE MINAS,-4504102264,-2205920641,922099446
31,MG,MINAS GERAIS,UBÁ,ZONA DA MATA,URBANO,3167905,TABULEIRO,-4324560526,-2135757766,518519637
31,MG,MINAS GERAIS,SALINAS,NORTE DE MINAS,URBANO,3168002,TAIOBEIRAS,-4222791555,-1581152144,821673104
31,MG,MINAS GERAIS,AIMORÉS,VALE DO RIO DOCE,URBANO,3168051,TAPARUBA,-4161585813,-1976146958,214527525
31,MG,MINAS GERAIS,ARAXÁ,TRIÂNGULO MINEIRO/ALTO PARANAÍBA,URBANO,3168101,TAPIRA,-4682191536,-1992557922,1087103886
31,MG,MINAS GERAIS,PIUÍ,OESTE DE MINAS,URBANO,3168200,TAPIRAÍ,-4601857021,-1988580561,664009393
31,MG,MINAS GERAIS,ITABIRA,METROPOLITANA DE BELO HORIZONTE,URBANO,3168309,TAQUARAÇU DE MINAS,-4368714279,-1967384805,731496947
31,MG,MINAS GERAIS,CARATINGA,VALE DO RIO DOCE,URBANO,3168408,TARUMIRIM,-4200773458,-1928149487,298680373
31,MG,MINAS GERAIS,VIÇOSA,ZONA DA MATA,URBANO,3168507,TEIXEIRAS,-428626438,-2064906653,662200679
31,MG,MINAS GERAIS,TEÓFILO OTONI,VALE DO MUCURI,URBANO,3168606,TEÓFILO OTONI,-4150963517,-1786253981,352998455
31,MG,MINAS GERAIS,IPATINGA,VALE DO RIO DOCE,URBANO,3168705,TIMÓTEO,-4264394231,-1958405036,340899057
31,MG,MINAS GERAIS,SÃO JOÃO DEL REI,CAMPO DAS VERTENTES,URBANO,3168804,TIRADENTES,-4417269238,-2110704344,91571544
31,MG,MINAS GERAIS,PATOS DE MINAS,TRIÂNGULO MINEIRO/ALTO PARANAÍBA,URBANO,3168903,TIROS,-459635511,-1900391738,1028433987
31,MG,MINAS GERAIS,UBÁ,ZONA DA MATA,URBANO,3169000,TOCANTINS,-4301869951,-2117554953,360785737
31,MG,MINAS GERAIS,POUSO ALEGRE,SUL/SUDOESTE DE MINAS,URBANO,3169059,TOCOS DO MOJI,-460964468,-2237164559,103389767
31,MG,MINAS GERAIS,POUSO ALEGRE,SUL/SUDOESTE DE MINAS,URBANO,3169109,TOLEDO,-4637897266,-2274339481,1100653927
31,MG,MINAS GERAIS,MURIAÉ,ZONA DA MATA,URBANO,3169208,TOMBOS,-4201468162,-2090258923,281035353
31,MG,MINAS GERAIS,VARGINHA,SUL/SUDOESTE DE MINAS,URBANO,3169307,TRÊS CORAÇÕES,-4525493687,-2169596578,879172257
31,MG,MINAS GERAIS,TRÊS MARIAS,CENTRAL MINEIRA,URBANO,3169356,TRÊS MARIAS,-4522573525,-1820592122,593915793
31,MG,MINAS GERAIS,VARGINHA,SUL/SUDOESTE DE MINAS,URBANO,3169406,TRÊS PONTAS,-455154748,-2136876992,89826559
31,MG,MINAS GERAIS,GOVERNADOR VALADARES,VALE DO RIO DOCE,URBANO,3169505,TUMIRITINGA,-4163798048,-1897660766,13642177
31,MG,MINAS GERAIS,UBERLÂNDIA,TRIÂNGULO MINEIRO/ALTO PARANAÍBA,URBANO,3169604,TUPACIGUARA,-4869373588,-1859935256,899624603
31,MG,MINAS GERAIS,CAPELINHA,JEQUITINHONHA,URBANO,3169703,TURMALINA,-4273041454,-1728641209,713306698
31,MG,MINAS GERAIS,SANTA RITA DO SAPUCAÍ,SUL/SUDOESTE DE MINAS,URBANO,3169802,TURVOLÂNDIA,-4579673579,-2187938901,839284121
31,MG,MINAS GERAIS,UBÁ,ZONA DA MATA,URBANO,3169901,UBÁ,-4293678646,-2111859695,339651383
31,MG,MINAS GERAIS,MONTES CLAROS,NORTE DE MINAS,URBANO,3170008,UBAÍ,-4478708621,-1629740452,631796987
31,MG,MINAS GERAIS,CARATINGA,VALE DO RIO DOCE,URBANO,3170057,UBAPORANGA,-4210921633,-19641362,50867656
31,MG,MINAS GERAIS,UBERABA,TRIÂNGULO MINEIRO/ALTO PARANAÍBA,URBANO,3170107,UBERABA,-479836249,-1971353461,777457503
31,MG,MINAS GERAIS,UBERLÂNDIA,TRIÂNGULO MINEIRO/ALTO PARANAÍBA,URBANO,3170206,UBERLÂNDIA,-4827795018,-1891899861,866782274
31,MG,MINAS GERAIS,NANUQUE,VALE DO MUCURI,URBANO,3170305,UMBURATIBA,-4057264502,-1725360721,222116904
31,MG,MINAS GERAIS,UNAÍ,NOROESTE DE MINAS,URBANO,3170404,UNAÍ,-468999566,-1635900849,591578928
31,MG,MINAS GERAIS,FRUTAL,TRIÂNGULO MINEIRO/ALTO PARANAÍBA,URBANO,3170438,UNIÃO DE MINAS,-5033080294,-1952973664,505307289
31,MG,MINAS GERAIS,UNAÍ,NOROESTE DE MINAS,URBANO,3170479,URUANA DE MINAS,-4625622887,-160600252,553089966
31,MG,MINAS GERAIS,PONTE NOVA,ZONA DA MATA,URBANO,3170503,URUCÂNIA,-4274122845,-2035087042,440608333
31,MG,MINAS GERAIS,JANUÁRIA,NORTE DE MINAS,URBANO,3170529,URUCUIA,-4573702818,-1613209102,48457662
31,MG,MINAS GERAIS,CARATINGA,VALE DO RIO DOCE,URBANO,3170578,VARGEM ALEGRE,-4229981548,-196007202,279356479
31,MG,MINAS GERAIS,PIUÍ,OESTE DE MINAS,URBANO,3170602,VARGEM BONITA,-4637245698,-2032677665,762579383
31,MG,MINAS GERAIS,SALINAS,NORTE DE MINAS,URBANO,3170651,VARGEM GRANDE DO RIO PARDO,-4230929087,-1540240062,848473803
31,MG,MINAS GERAIS,VARGINHA,SUL/SUDOESTE DE MINAS,URBANO,3170701,VARGINHA,-4543188614,-2155708004,906998396
