"Date","Births"
"Sat Oct 06 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",8725
"Sun Oct 07 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",7621
"Mon Oct 08 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",11298
"Tue Oct 09 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",12580
"Wed Oct 10 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",12515
"Thu Oct 11 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",12304
"Fri Oct 12 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",12460
"Sat Oct 13 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",8526
"Sun Oct 14 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",7611
"Mon Oct 15 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",11394
"Tue Oct 16 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",12477
"Wed Oct 17 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",12297
"Thu Oct 18 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",12316
"Fri Oct 19 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",12121
"Sat Oct 20 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",8563
"Sun Oct 21 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",7331
"Mon Oct 22 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",11446
"Tue Oct 23 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",12571
"Wed Oct 24 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",12364
"Thu Oct 25 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",12220
"Fri Oct 26 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",11996
"Sat Oct 27 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",8292
"Sun Oct 28 2001 00:00:00 GMT-0400 (Eastern Daylight Time)",7522
"Mon Oct 29 2001 00:00:00 GMT-0500 (Eastern Standard Time)",11143
"Tue Oct 30 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12177
"Wed Oct 31 2001 00:00:00 GMT-0500 (Eastern Standard Time)",10601
"Thu Nov 01 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12559
"Fri Nov 02 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12056
"Sat Nov 03 2001 00:00:00 GMT-0500 (Eastern Standard Time)",8434
"Sun Nov 04 2001 00:00:00 GMT-0500 (Eastern Standard Time)",7392
"Mon Nov 05 2001 00:00:00 GMT-0500 (Eastern Standard Time)",11402
"Tue Nov 06 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12345
"Wed Nov 07 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12109
"Thu Nov 08 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12233
"Fri Nov 09 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12185
"Sat Nov 10 2001 00:00:00 GMT-0500 (Eastern Standard Time)",8529
"Sun Nov 11 2001 00:00:00 GMT-0500 (Eastern Standard Time)",7458
"Mon Nov 12 2001 00:00:00 GMT-0500 (Eastern Standard Time)",11423
"Tue Nov 13 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12066
"Wed Nov 14 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12258
"Thu Nov 15 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12636
"Fri Nov 16 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12708
"Sat Nov 17 2001 00:00:00 GMT-0500 (Eastern Standard Time)",8559
"Sun Nov 18 2001 00:00:00 GMT-0500 (Eastern Standard Time)",7371
"Mon Nov 19 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12487
"Tue Nov 20 2001 00:00:00 GMT-0500 (Eastern Standard Time)",13252
"Wed Nov 21 2001 00:00:00 GMT-0500 (Eastern Standard Time)",11818
"Thu Nov 22 2001 00:00:00 GMT-0500 (Eastern Standard Time)",7363
"Fri Nov 23 2001 00:00:00 GMT-0500 (Eastern Standard Time)",9332
"Sat Nov 24 2001 00:00:00 GMT-0500 (Eastern Standard Time)",7916
"Sun Nov 25 2001 00:00:00 GMT-0500 (Eastern Standard Time)",7290
"Mon Nov 26 2001 00:00:00 GMT-0500 (Eastern Standard Time)",11498
"Tue Nov 27 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12930
"Wed Nov 28 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12207
"Thu Nov 29 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12180
"Fri Nov 30 2001 00:00:00 GMT-0500 (Eastern Standard Time)",11750
"Sat Dec 01 2001 00:00:00 GMT-0500 (Eastern Standard Time)",8038
"Sun Dec 02 2001 00:00:00 GMT-0500 (Eastern Standard Time)",7216
"Mon Dec 03 2001 00:00:00 GMT-0500 (Eastern Standard Time)",11275
"Tue Dec 04 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12293
"Wed Dec 05 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12307
"Thu Dec 06 2001 00:00:00 GMT-0500 (Eastern Standard Time)",11892
"Fri Dec 07 2001 00:00:00 GMT-0500 (Eastern Standard Time)",11424
"Sat Dec 08 2001 00:00:00 GMT-0500 (Eastern Standard Time)",8189
"Sun Dec 09 2001 00:00:00 GMT-0500 (Eastern Standard Time)",7333
"Mon Dec 10 2001 00:00:00 GMT-0500 (Eastern Standard Time)",11345
"Tue Dec 11 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12407
"Wed Dec 12 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12510
"Thu Dec 13 2001 00:00:00 GMT-0500 (Eastern Standard Time)",11948
"Fri Dec 14 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12143
"Sat Dec 15 2001 00:00:00 GMT-0500 (Eastern Standard Time)",8447
"Sun Dec 16 2001 00:00:00 GMT-0500 (Eastern Standard Time)",7309
"Mon Dec 17 2001 00:00:00 GMT-0500 (Eastern Standard Time)",12049
"Tue Dec 18 2001 00:00:00 GMT-0500 (Eastern Standard Time)",13300
"Wed Dec 19 2001 00:00:00 GMT-0500 (Eastern Standard Time)",13072
"Thu Dec 20 2001 00:00:00 GMT-0500 (Eastern Standard Time)",13558
"Fri Dec 21 2001 00:00:00 GMT-0500 (Eastern Standard Time)",13185
"Sat Dec 22 2001 00:00:00 GMT-0500 (Eastern Standard Time)",8879
"Sun Dec 23 2001 00:00:00 GMT-0500 (Eastern Standard Time)",7082
"Mon Dec 24 2001 00:00:00 GMT-0500 (Eastern Standard Time)",7448
"Tue Dec 25 2001 00:00:00 GMT-0500 (Eastern Standard Time)",6443
"Wed Dec 26 2001 00:00:00 GMT-0500 (Eastern Standard Time)",10735
"Thu Dec 27 2001 00:00:00 GMT-0500 (Eastern Standard Time)",13762
"Fri Dec 28 2001 00:00:00 GMT-0500 (Eastern Standard Time)",13918
"Sat Dec 29 2001 00:00:00 GMT-0500 (Eastern Standard Time)",9365
"Sun Dec 30 2001 00:00:00 GMT-0500 (Eastern Standard Time)",7679
"Mon Dec 31 2001 00:00:00 GMT-0500 (Eastern Standard Time)",10018
"Tue Jan 01 2002 00:00:00 GMT-0500 (Eastern Standard Time)",7790
"Wed Jan 02 2002 00:00:00 GMT-0500 (Eastern Standard Time)",10420
"Thu Jan 03 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12134
"Fri Jan 04 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12433
"Sat Jan 05 2002 00:00:00 GMT-0500 (Eastern Standard Time)",8760
"Sun Jan 06 2002 00:00:00 GMT-0500 (Eastern Standard Time)",7505
"Mon Jan 07 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11371
"Tue Jan 08 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12248
"Wed Jan 09 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11391
"Thu Jan 10 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12318
"Fri Jan 11 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12048
"Sat Jan 12 2002 00:00:00 GMT-0500 (Eastern Standard Time)",8399
"Sun Jan 13 2002 00:00:00 GMT-0500 (Eastern Standard Time)",7355
"Mon Jan 14 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11344
"Tue Jan 15 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12101
"Wed Jan 16 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11697
"Thu Jan 17 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12077
"Fri Jan 18 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12015
"Sat Jan 19 2002 00:00:00 GMT-0500 (Eastern Standard Time)",8301
"Sun Jan 20 2002 00:00:00 GMT-0500 (Eastern Standard Time)",7338
"Mon Jan 21 2002 00:00:00 GMT-0500 (Eastern Standard Time)",10741
"Tue Jan 22 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12104
"Wed Jan 23 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11970
"Thu Jan 24 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12235
"Fri Jan 25 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11867
"Sat Jan 26 2002 00:00:00 GMT-0500 (Eastern Standard Time)",8400
"Sun Jan 27 2002 00:00:00 GMT-0500 (Eastern Standard Time)",7387
"Mon Jan 28 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11139
"Tue Jan 29 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11963
"Wed Jan 30 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11902
"Thu Jan 31 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11921
"Fri Feb 01 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11943
"Sat Feb 02 2002 00:00:00 GMT-0500 (Eastern Standard Time)",8799
"Sun Feb 03 2002 00:00:00 GMT-0500 (Eastern Standard Time)",7322
"Mon Feb 04 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11176
"Tue Feb 05 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12242
"Wed Feb 06 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11934
"Thu Feb 07 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12157
"Fri Feb 08 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12223
"Sat Feb 09 2002 00:00:00 GMT-0500 (Eastern Standard Time)",8589
"Sun Feb 10 2002 00:00:00 GMT-0500 (Eastern Standard Time)",7461
"Mon Feb 11 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11348
"Tue Feb 12 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12467
"Wed Feb 13 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11814
"Thu Feb 14 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12785
"Fri Feb 15 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12334
"Sat Feb 16 2002 00:00:00 GMT-0500 (Eastern Standard Time)",8563
"Sun Feb 17 2002 00:00:00 GMT-0500 (Eastern Standard Time)",7310
"Mon Feb 18 2002 00:00:00 GMT-0500 (Eastern Standard Time)",10729
"Tue Feb 19 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12053
"Wed Feb 20 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12516
"Thu Feb 21 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12166
"Fri Feb 22 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12459
"Sat Feb 23 2002 00:00:00 GMT-0500 (Eastern Standard Time)",8515
"Sun Feb 24 2002 00:00:00 GMT-0500 (Eastern Standard Time)",7372
"Mon Feb 25 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11322
"Tue Feb 26 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12227
"Wed Feb 27 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12055
"Thu Feb 28 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12096
"Fri Mar 01 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12214
"Sat Mar 02 2002 00:00:00 GMT-0500 (Eastern Standard Time)",8310
"Sun Mar 03 2002 00:00:00 GMT-0500 (Eastern Standard Time)",7497
"Mon Mar 04 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11422
"Tue Mar 05 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12435
"Wed Mar 06 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12152
"Thu Mar 07 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12299
"Fri Mar 08 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12037
"Sat Mar 09 2002 00:00:00 GMT-0500 (Eastern Standard Time)",8470
"Sun Mar 10 2002 00:00:00 GMT-0500 (Eastern Standard Time)",7529
"Mon Mar 11 2002 00:00:00 GMT-0500 (Eastern Standard Time)",10989
"Tue Mar 12 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12384
"Wed Mar 13 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11810
"Thu Mar 14 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12358
"Fri Mar 15 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12249
"Sat Mar 16 2002 00:00:00 GMT-0500 (Eastern Standard Time)",8596
"Sun Mar 17 2002 00:00:00 GMT-0500 (Eastern Standard Time)",7526
"Mon Mar 18 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11434
"Tue Mar 19 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12439
"Wed Mar 20 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12278
"Thu Mar 21 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12249
"Fri Mar 22 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12056
"Sat Mar 23 2002 00:00:00 GMT-0500 (Eastern Standard Time)",8466
"Sun Mar 24 2002 00:00:00 GMT-0500 (Eastern Standard Time)",7314
"Mon Mar 25 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11292
"Tue Mar 26 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12562
"Wed Mar 27 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12353
"Thu Mar 28 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12265
"Fri Mar 29 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11324
"Sat Mar 30 2002 00:00:00 GMT-0500 (Eastern Standard Time)",8177
"Sun Mar 31 2002 00:00:00 GMT-0500 (Eastern Standard Time)",7019
"Mon Apr 01 2002 00:00:00 GMT-0500 (Eastern Standard Time)",10090
"Tue Apr 02 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12560
"Wed Apr 03 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12147
"Thu Apr 04 2002 00:00:00 GMT-0500 (Eastern Standard Time)",12061
"Fri Apr 05 2002 00:00:00 GMT-0500 (Eastern Standard Time)",11812
"Sat Apr 06 2002 00:00:00 GMT-0500 (Eastern Standard Time)",8191
"Sun Apr 07 2002 00:00:00 GMT-0500 (Eastern Standard Time)",7008
"Mon Apr 08 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11478
"Tue Apr 09 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12465
"Wed Apr 10 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12188
"Thu Apr 11 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12040
"Fri Apr 12 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12070
"Sat Apr 13 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8345
"Sun Apr 14 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7482
"Mon Apr 15 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11220
"Tue Apr 16 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12586
"Wed Apr 17 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12271
"Thu Apr 18 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12219
"Fri Apr 19 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12054
"Sat Apr 20 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8113
"Sun Apr 21 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7205
"Mon Apr 22 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11365
"Tue Apr 23 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12255
"Wed Apr 24 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12066
"Thu Apr 25 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12249
"Fri Apr 26 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11737
"Sat Apr 27 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8127
"Sun Apr 28 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7417
"Mon Apr 29 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11230
"Tue Apr 30 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12381
"Wed May 01 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12080
"Thu May 02 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12157
"Fri May 03 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11923
"Sat May 04 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8104
"Sun May 05 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7338
"Mon May 06 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11167
"Tue May 07 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12265
"Wed May 08 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12082
"Thu May 09 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12035
"Fri May 10 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12140
"Sat May 11 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8216
"Sun May 12 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7370
"Mon May 13 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11235
"Tue May 14 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12655
"Wed May 15 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12489
"Thu May 16 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12374
"Fri May 17 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11963
"Sat May 18 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8420
"Sun May 19 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7358
"Mon May 20 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11568
"Tue May 21 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12675
"Wed May 22 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12463
"Thu May 23 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12871
"Fri May 24 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12569
"Sat May 25 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8374
"Sun May 26 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7221
"Mon May 27 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7667
"Tue May 28 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11923
"Wed May 29 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13213
"Thu May 30 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12738
"Fri May 31 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12354
"Sat Jun 01 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8410
"Sun Jun 02 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7469
"Mon Jun 03 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11273
"Tue Jun 04 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12391
"Wed Jun 05 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12433
"Thu Jun 06 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12478
"Fri Jun 07 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12067
"Sat Jun 08 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8392
"Sun Jun 09 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7401
"Mon Jun 10 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11664
"Tue Jun 11 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12464
"Wed Jun 12 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12499
"Thu Jun 13 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12253
"Fri Jun 14 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12364
"Sat Jun 15 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8593
"Sun Jun 16 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7575
"Mon Jun 17 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11482
"Tue Jun 18 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12898
"Wed Jun 19 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12350
"Thu Jun 20 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12633
"Fri Jun 21 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12163
"Sat Jun 22 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8576
"Sun Jun 23 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7557
"Mon Jun 24 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11724
"Tue Jun 25 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13168
"Wed Jun 26 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12850
"Thu Jun 27 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13102
"Fri Jun 28 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12779
"Sat Jun 29 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8841
"Sun Jun 30 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7739
"Mon Jul 01 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12397
"Tue Jul 02 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13862
"Wed Jul 03 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13393
"Thu Jul 04 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",9346
"Fri Jul 05 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11131
"Sat Jul 06 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8715
"Sun Jul 07 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7951
"Mon Jul 08 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12060
"Tue Jul 09 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13556
"Wed Jul 10 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12998
"Thu Jul 11 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12974
"Fri Jul 12 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12505
"Sat Jul 13 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8778
"Sun Jul 14 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7781
"Mon Jul 15 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12176
"Tue Jul 16 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13352
"Wed Jul 17 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13070
"Thu Jul 18 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13183
"Fri Jul 19 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12668
"Sat Jul 20 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8684
"Sun Jul 21 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7823
"Mon Jul 22 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11949
"Tue Jul 23 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13318
"Wed Jul 24 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12969
"Thu Jul 25 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13191
"Fri Jul 26 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12745
"Sat Jul 27 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8924
"Sun Jul 28 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7812
"Mon Jul 29 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11961
"Tue Jul 30 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13342
"Wed Jul 31 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13055
"Thu Aug 01 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13042
"Fri Aug 02 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12850
"Sat Aug 03 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8857
"Sun Aug 04 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7689
"Mon Aug 05 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11938
"Tue Aug 06 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13155
"Wed Aug 07 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12764
"Thu Aug 08 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13130
"Fri Aug 09 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12664
"Sat Aug 10 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8929
"Sun Aug 11 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7869
"Mon Aug 12 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12110
"Tue Aug 13 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13284
"Wed Aug 14 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13028
"Thu Aug 15 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13277
"Fri Aug 16 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12892
"Sat Aug 17 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",9138
"Sun Aug 18 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7812
"Mon Aug 19 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12040
"Tue Aug 20 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13460
"Wed Aug 21 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13069
"Thu Aug 22 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12964
"Fri Aug 23 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12934
"Sat Aug 24 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8932
"Sun Aug 25 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7833
"Mon Aug 26 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",11966
"Tue Aug 27 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13504
"Wed Aug 28 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13109
"Thu Aug 29 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13143
"Fri Aug 30 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13054
"Sat Aug 31 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8981
"Sun Sep 01 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7840
"Mon Sep 02 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",8085
"Tue Sep 03 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",12325
"Wed Sep 04 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13675
"Thu Sep 05 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13751
"Fri Sep 06 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",13399
"Sat Sep 07 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",9238
"Sun Sep 08 2002 00:00:00 GMT-0400 (Eastern Daylight Time)",7956
